Customer ID,SnapshotDate,Churn,Recency,TenureDays,LifetimePurchaseDays,LifetimeOrders,LifetimeMonetary,LifetimeUnits,LifetimeUniqueProducts,AverageOrderValue,PurchaseDays30D,Orders30D,Monetary30D,Units30D,PurchaseDays60D,Orders60D,Monetary60D,Units60D,PurchaseDays90D,Orders90D,Monetary90D,Units90D,PurchaseDays180D,Orders180D,Monetary180D,Units180D,OrdersPrevious90D,MonetaryPrevious90D,PurchaseDaysPrevious90D,OrderChange90D,MonetaryChange90D,OrderTrendRatio90D,MonetaryTrendRatio90D,MedianPurchaseGap,LatestPurchaseGap,PurchaseGapStd,HasRepeatPurchaseHistory,SnapshotMonth,SnapshotQuarter,IsHolidaySeason,CancellationRows180D,CancelledUnits180D,CancellationValue180D,PositiveUnits180D,CancellationUnitRate180D
15876,2011-04-01,1,157,196,2,2,1449.1399999999999,886,11,724.5699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,718.34,382,1.0,718.34,1.0,-1.0,-718.34,0.5,0.0013901632051602857,39.0,39.0,0.0,1,4,2,0,0,0,0.0,382,0.0
15879,2011-04-01,1,152,470,4,4,1157.3,643,171,289.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,424.28,368,1.0,424.28,1.0,-1.0,-424.28,0.5,0.0023513920240782545,117.0,117.0,43.56604182158393,1,4,2,0,0,0,0.0,368,0.0
15880,2011-04-01,1,117,117,1,1,626.56,374,94,626.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,626.56,374,1.0,626.56,1.0,-1.0,-626.56,0.5,0.00159347313404296,,,,0,4,2,0,2,48,60.0,422,0.11374407582938388
15881,2011-04-01,1,60,112,3,5,378.24,199,25,75.648,0.0,0.0,0.0,0.0,1.0,3.0,323.79,144.0,1.0,3.0,323.79,144.0,3,5,378.24,199,2.0,54.449999999999996,2.0,1.0,269.34000000000003,1.3333333333333333,5.857348963029757,26.0,49.0,23.0,1,4,2,0,3,61,63.15,260,0.23461538461538461
15882,2011-04-01,0,116,477,5,6,1299.31,655,43,216.55166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,836.74,378,3.0,836.74,2.0,-3.0,-836.74,0.25,0.0011936877790245184,97.5,19.0,55.59395200918891,1,4,2,0,2,20,42.0,398,0.05025125628140704
15884,2011-04-01,1,180,484,2,2,249.70000000000002,158,14,124.85000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7.9,2,1.0,7.9,1.0,-1.0,-7.9,0.5,0.11235955056179775,304.0,304.0,0.0,1,4,2,0,0,0,0.0,2,0.0
15885,2011-04-01,1,131,435,12,12,1358.22,486,66,113.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,236.15,39,2.0,236.15,2.0,-2.0,-236.15,0.3333333333333333,0.00421674045962471,33.0,33.0,16.96666639605557,1,4,2,0,3,10,77.1,47,0.2127659574468085
15886,2011-04-01,1,164,346,2,3,871.78,520,47,290.5933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,577.41,383,2.0,577.41,1.0,-2.0,-577.41,0.3333333333333333,0.0017288774398782872,182.0,182.0,0.0,1,4,2,0,0,0,0.0,383,0.0
15887,2011-04-01,1,154,303,3,3,1027.15,605,27,342.3833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,390.0,200,1.0,390.0,1.0,-1.0,-390.0,0.5,0.0025575447570332483,74.5,54.0,20.5,1,4,2,0,0,0,0.0,200,0.0
15888,2011-04-01,1,148,274,2,2,260.84999999999997,63,24,130.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,179.1,42,1.0,179.1,1.0,-1.0,-179.1,0.5,0.00555247084952804,126.0,126.0,0.0,1,4,2,0,0,0,0.0,42,0.0
15889,2011-04-01,1,117,477,7,7,1638.83,907,234,234.1185714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,860.59,469,2.0,860.59,2.0,-2.0,-860.59,0.3333333333333333,0.0011606448542810384,16.0,11.0,74.6234994265658,1,4,2,0,0,0,0.0,469,0.0
15890,2011-04-01,1,142,352,3,5,535.65,119,10,107.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,248.70000000000002,26,3.0,248.70000000000002,1.0,-3.0,-248.70000000000002,0.25,0.004004805766920304,105.0,203.0,98.0,1,4,2,0,0,0,0.0,26,0.0
15894,2011-04-01,1,1,117,2,2,418.99,281,34,209.495,1.0,1.0,106.81,53.0,1.0,1.0,106.81,53.0,1.0,1.0,106.81,53.0,2,2,418.99,281,1.0,312.18,1.0,0.0,-205.37,1.0,0.34424292738999934,116.0,116.0,0.0,1,4,2,0,0,0,0.0,281,0.0
15898,2011-04-01,0,12,476,22,23,4848.87,2139,277,210.8204347826087,1.0,1.0,168.7,76.0,1.0,1.0,168.7,76.0,1.0,1.0,168.7,76.0,5,5,1747.45,938,4.0,1578.75,4.0,-3.0,-1410.05,0.4,0.10742206045260325,17.0,103.0,22.557661061430068,1,4,2,0,1,11,32.45,949,0.011591148577449948
15899,2011-04-01,1,116,116,1,1,112.5,78,4,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,112.5,78,1.0,112.5,1.0,-1.0,-112.5,0.5,0.00881057268722467,,,,0,4,2,0,0,0,0.0,78,0.0
15900,2011-04-01,1,161,310,3,3,539.39,438,67,179.7966666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,403.17,338,2.0,403.17,2.0,-2.0,-403.17,0.3333333333333333,0.002474206398297746,74.5,4.0,70.5,1,4,2,0,1,2,9.9,340,0.0058823529411764705
15902,2011-04-01,1,128,128,1,1,145.01,124,18,145.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,145.01,124,1.0,145.01,1.0,-1.0,-145.01,0.5,0.006848845969454147,,,,0,4,2,0,0,0,0.0,124,0.0
15903,2011-04-01,0,43,442,6,6,3973.94,1899,36,662.3233333333334,0.0,0.0,0.0,0.0,1.0,1.0,160.86,383.0,1.0,1.0,160.86,383.0,4,4,3619.7400000000002,1583,3.0,3458.88,3.0,-2.0,-3298.02,0.5,0.046781969316854924,46.0,83.0,71.66979838118704,1,4,2,0,1,1,0.42,1584,0.0006313131313131314
15906,2011-04-01,0,3,198,4,5,1311.53,306,61,262.306,1.0,2.0,411.33000000000004,108.0,1.0,2.0,411.33000000000004,108.0,1.0,2.0,411.33000000000004,108.0,3,4,1192.38,284,2.0,781.05,2.0,0.0,-369.7199999999999,1.0,0.5272425036762356,44.0,119.0,38.49675310984031,1,4,2,0,4,9,87.75,293,0.030716723549488054
15910,2011-04-01,0,36,435,9,9,1760.52,1390,290,195.61333333333334,0.0,0.0,0.0,0.0,1.0,1.0,161.41,141.0,2.0,2.0,310.9,234.0,3,3,733.38,590,1.0,422.48,1.0,1.0,-111.58000000000004,1.5,0.7365164824785113,44.5,28.0,16.981147634950943,1,4,2,0,0,0,0.0,590,0.0
15914,2011-04-01,1,126,126,1,2,205.99,149,13,102.99499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,205.99,149,2.0,205.99,1.0,-2.0,-205.99,0.3333333333333333,0.004831151263346056,,,,0,4,2,0,0,0,0.0,149,0.0
15915,2011-04-01,1,149,149,1,1,429.0,450,104,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,429.0,450,1.0,429.0,1.0,-1.0,-429.0,0.5,0.002325581395348837,,,,0,4,2,0,0,0,0.0,450,0.0
15916,2011-04-01,0,78,477,7,8,2424.64,1206,157,303.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,342.61,201.0,3,4,1368.44,550,3.0,1025.83,2.0,-2.0,-683.2199999999999,0.5,0.3346318280533292,44.0,36.0,47.52104796824245,1,4,2,0,4,4,36.6,550,0.007272727272727273
15918,2011-04-01,0,19,379,2,2,390.65,153,37,195.325,1.0,1.0,142.0,66.0,1.0,1.0,142.0,66.0,1.0,1.0,142.0,66.0,1,1,142.0,66,0.0,0.0,0.0,1.0,142.0,2.0,143.0,360.0,360.0,0.0,1,4,2,0,0,0,0.0,66,0.0
15919,2011-04-01,1,116,116,1,1,541.44,484,38,541.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,541.44,484,1.0,541.44,1.0,-1.0,-541.44,0.5,0.001843521864169309,,,,0,4,2,0,0,0,0.0,484,0.0
15920,2011-04-01,1,172,473,4,5,404.14,141,42,80.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,137.1,36,1.0,137.1,1.0,-1.0,-137.1,0.5,0.00724112961622013,100.0,110.0,7.760297817881877,1,4,2,0,0,0,0.0,36,0.0
15921,2011-04-01,0,144,388,3,3,456.43,174,51,152.14333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,356.25,130,2.0,356.25,2.0,-2.0,-356.25,0.3333333333333333,0.0027991602519244225,122.0,21.0,101.0,1,4,2,0,0,0,0.0,130,0.0
15922,2011-04-01,1,121,121,1,1,727.2,272,11,727.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,727.2,272,1.0,727.2,1.0,-1.0,-727.2,0.5,0.0013732491073880802,,,,0,4,2,0,2,4,11.8,276,0.014492753623188406
15923,2011-04-01,1,120,120,1,1,254.16,244,21,254.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,254.16,244,1.0,254.16,1.0,-1.0,-254.16,0.5,0.00391910957830381,,,,0,4,2,0,0,0,0.0,244,0.0
15931,2011-04-01,1,176,176,1,1,239.9,118,14,239.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,239.9,118,1.0,239.9,1.0,-1.0,-239.9,0.5,0.004151100041511,,,,0,4,2,0,0,0,0.0,118,0.0
15932,2011-04-01,0,17,37,2,2,649.42,436,28,324.71000000000004,1.0,1.0,339.34,268.0,2.0,2.0,649.42,436.0,2.0,2.0,649.42,436.0,2,2,649.42,436,0.0,0.0,0.0,2.0,649.42,3.0,650.42,20.0,20.0,0.0,1,4,2,0,1,1,7.65,437,0.002288329519450801
15934,2011-04-01,1,165,177,2,2,2190.66,2166,29,1095.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2190.66,2166,2.0,2190.66,2.0,-2.0,-2190.66,0.3333333333333333,0.00045627515216776327,12.0,12.0,0.0,1,4,2,0,0,0,0.0,2166,0.0
15936,2011-04-01,1,127,215,2,2,282.79,211,16,141.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,111.17,112,1.0,111.17,1.0,-1.0,-111.17,0.5,0.00891503967192654,88.0,88.0,0.0,1,4,2,0,0,0,0.0,112,0.0
15938,2011-04-01,0,12,304,6,6,467.83,283,23,77.97166666666666,1.0,1.0,62.7,42.0,1.0,1.0,62.7,42.0,2.0,2.0,137.6,74.0,2,2,137.6,74,0.0,0.0,0.0,2.0,137.6,3.0,138.6,47.0,59.0,39.32225832782242,1,4,2,0,0,0,0.0,74,0.0
15939,2011-04-01,0,5,122,6,6,4919.83,2766,50,819.9716666666667,2.0,2.0,678.65,335.0,4.0,4.0,1280.69,779.0,5.0,5.0,2015.0,1266.0,6,6,4919.83,2766,1.0,2904.83,1.0,4.0,-889.8299999999999,3.0,0.6937776814197665,20.0,17.0,10.44222198576529,1,4,2,0,1,3,12.75,2769,0.0010834236186348862
15940,2011-04-01,1,59,59,1,1,35.8,4,1,35.8,0.0,0.0,0.0,0.0,1.0,1.0,35.8,4.0,1.0,1.0,35.8,4.0,1,1,35.8,4,0.0,0.0,0.0,1.0,35.8,2.0,36.8,,,,0,4,2,0,1,4,31.8,4,1.0
15944,2011-04-01,1,24,474,4,4,2164.24,859,25,541.06,1.0,1.0,325.1,50.0,1.0,1.0,325.1,50.0,1.0,1.0,325.1,50.0,2,2,959.8399999999999,228,1.0,634.74,1.0,0.0,-309.64,1.0,0.5129455437757574,117.0,117.0,65.15110641168472,1,4,2,0,0,0,0.0,228,0.0
15945,2011-04-01,1,113,486,4,4,827.27,397,24,206.8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,362.0,104,1.0,362.0,1.0,-1.0,-362.0,0.5,0.0027548209366391185,76.0,76.0,91.15676363032836,1,4,2,0,0,0,0.0,104,0.0
15948,2011-04-01,1,172,172,1,1,553.85,285,35,553.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,553.85,285,1.0,553.85,1.0,-1.0,-553.85,0.5,0.0018022889069117779,,,,0,4,2,0,0,0,0.0,285,0.0
15950,2011-04-01,1,107,430,7,7,5702.57,2749,194,814.6528571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2736.37,1158,3.0,2736.37,3.0,-3.0,-2736.37,0.25,0.0003653141519049307,53.0,16.0,28.568144652547687,1,4,2,0,0,0,0.0,1158,0.0
15951,2011-04-01,1,33,129,2,2,680.12,281,35,340.06,0.0,0.0,0.0,0.0,1.0,1.0,375.17,174.0,1.0,1.0,375.17,174.0,2,2,680.12,281,1.0,304.95,1.0,0.0,70.22000000000003,1.0,1.2295146265729695,96.0,96.0,0.0,1,4,2,0,0,0,0.0,281,0.0
15953,2011-04-01,0,31,484,13,13,2525.49,1241,67,194.2684615384615,0.0,0.0,0.0,0.0,1.0,1.0,242.03,135.0,2.0,2.0,444.38,278.0,7,7,1419.34,740,5.0,974.9599999999999,5.0,-3.0,-530.5799999999999,0.5,0.45635067010943076,27.5,48.0,31.24399942388938,1,4,2,0,3,98,138.9,838,0.11694510739856802
15955,2011-04-01,0,120,402,9,9,4809.43,2321,115,534.3811111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2277.11,935,4.0,2277.11,4.0,-4.0,-2277.11,0.2,0.00043896036626852957,19.5,38.0,34.54978292261762,1,4,2,0,4,4,9.3,937,0.004268943436499467
15957,2011-04-01,1,168,168,1,2,501.21,247,88,250.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,501.21,247,2.0,501.21,1.0,-2.0,-501.21,0.3333333333333333,0.0019911989008582066,,,,0,4,2,0,0,0,0.0,247,0.0
15958,2011-04-01,1,151,298,3,3,388.64,131,45,129.54666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,307.19,104,2.0,307.19,2.0,-2.0,-307.19,0.3333333333333333,0.003244751614263928,73.5,14.0,59.5,1,4,2,0,0,0,0.0,104,0.0
15960,2011-04-01,1,122,183,4,4,394.0,257,24,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,250.05,85,3.0,250.05,3.0,-3.0,-250.05,0.25,0.003983270264887473,14.0,14.0,14.974051630144134,1,4,2,0,1,1,16.95,85,0.011764705882352941
15961,2011-04-01,1,127,127,1,1,451.28999999999996,154,42,451.28999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,451.28999999999996,154,1.0,451.28999999999996,1.0,-1.0,-451.28999999999996,0.5,0.0022109708372946564,,,,0,4,2,0,0,0,0.0,154,0.0
15965,2011-04-01,1,115,484,9,10,2313.44,1050,144,231.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,945.2,499,3.0,945.2,3.0,-3.0,-945.2,0.25,0.001056859015007398,50.5,14.0,28.001953056885156,1,4,2,0,0,0,0.0,499,0.0
15967,2011-04-01,1,66,486,10,11,2796.57,1055,290,254.23363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,173.8,62.0,3,3,877.05,305,2.0,703.25,2.0,-1.0,-529.45,0.6666666666666666,0.24820731274405397,41.0,61.0,23.38090388900024,1,4,2,0,0,0,0.0,305,0.0
15968,2011-04-01,1,136,136,1,1,415.3,248,69,415.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,415.3,248,1.0,415.3,1.0,-1.0,-415.3,0.5,0.002402113860196973,,,,0,4,2,0,0,0,0.0,248,0.0
15969,2011-04-01,0,173,270,2,2,460.95,99,15,230.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,357.19,87,1.0,357.19,1.0,-1.0,-357.19,0.5,0.0027918144001786763,97.0,97.0,0.0,1,4,2,0,0,0,0.0,87,0.0
15970,2011-04-01,1,51,346,2,2,1017.32,498,19,508.66,0.0,0.0,0.0,0.0,1.0,1.0,314.1,116.0,1.0,1.0,314.1,116.0,1,1,314.1,116,0.0,0.0,0.0,1.0,314.1,2.0,315.1,295.0,295.0,0.0,1,4,2,0,0,0,0.0,116,0.0
15971,2011-04-01,0,18,479,9,9,2766.48,1054,7,307.38666666666666,1.0,1.0,184.5,90.0,3.0,3.0,1063.5,520.0,3.0,3.0,1063.5,520.0,7,7,2320.2000000000003,946,4.0,1256.7000000000003,4.0,-1.0,-193.20000000000027,0.8,0.8463862606344913,18.0,13.0,93.9227574925268,1,4,2,0,0,0,0.0,946,0.0
15973,2011-04-01,1,114,176,2,2,776.34,282,7,388.16999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,776.34,282,2.0,776.34,2.0,-2.0,-776.34,0.3333333333333333,0.0012864383667378495,62.0,62.0,0.0,1,4,2,0,1,18,197.1,300,0.06
15974,2011-04-01,0,25,36,2,2,904.59,427,40,452.295,1.0,1.0,135.35000000000002,39.0,2.0,2.0,904.59,427.0,2.0,2.0,904.59,427.0,2,2,904.59,427,0.0,0.0,0.0,2.0,904.59,3.0,905.59,11.0,11.0,0.0,1,4,2,0,1,6,12.600000000000001,433,0.013856812933025405
15976,2011-04-01,0,158,299,4,4,1301.6,792,202,325.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,381.69,224,1.0,381.69,1.0,-1.0,-381.69,0.5,0.0026130810839060338,56.0,57.0,13.4412301024373,1,4,2,0,0,0,0.0,224,0.0
15978,2011-04-01,1,180,392,2,2,2173.84,1552,72,1086.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1574.72,1187,1.0,1574.72,1.0,-1.0,-1574.72,0.5,0.000634630518112355,212.0,212.0,0.0,1,4,2,0,2,4,6.8,1191,0.0033585222502099076
15980,2011-04-01,1,2,304,3,5,4907.6,3858,82,981.5199999999999,1.0,1.0,760.18,592.0,1.0,1.0,760.18,592.0,1.0,1.0,760.18,592.0,1,1,760.18,592,0.0,0.0,0.0,1.0,760.18,2.0,761.18,151.0,236.0,85.0,1,4,2,0,0,0,0.0,592,0.0
15981,2011-04-01,0,2,368,15,15,6745.59,3329,114,449.706,1.0,1.0,600.0,376.0,2.0,2.0,870.0,416.0,2.0,2.0,870.0,416.0,4,4,1477.5,506,2.0,607.5,2.0,0.0,262.5,1.0,1.4313886606409203,17.5,57.0,24.956697191212573,1,4,2,0,0,0,0.0,506,0.0
15983,2011-04-01,1,108,481,7,7,3632.07,2258,117,518.8671428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2432.48,1582,4.0,2432.48,4.0,-4.0,-2432.48,0.2,0.00041093413547676577,6.5,5.0,121.68732701294557,1,4,2,0,0,0,0.0,1582,0.0
15984,2011-04-01,0,31,486,19,24,6424.04,4509,313,267.66833333333335,0.0,0.0,0.0,0.0,2.0,2.0,339.3,166.0,3.0,3.0,447.19,222.0,7,9,2429.83,1868,6.0,1982.64,4.0,-3.0,-1535.45,0.5714285714285714,0.225943215502813,25.0,6.0,14.902667753554715,1,4,2,0,0,0,0.0,1868,0.0
15986,2011-04-01,1,129,129,1,1,186.3,100,11,186.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,186.3,100,1.0,186.3,1.0,-1.0,-186.3,0.5,0.0053390282968499726,,,,0,4,2,0,0,0,0.0,100,0.0
15987,2011-04-01,0,116,127,2,2,344.33,245,47,172.16500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,344.33,245,2.0,344.33,2.0,-2.0,-344.33,0.3333333333333333,0.002895780847305476,11.0,11.0,0.0,1,4,2,0,0,0,0.0,245,0.0
15989,2011-04-01,1,123,485,2,2,372.51,171,81,186.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,229.4,115,1.0,229.4,1.0,-1.0,-229.4,0.5,0.004340277777777778,362.0,362.0,0.0,1,4,2,0,0,0,0.0,115,0.0
15990,2011-04-01,1,35,397,6,6,1619.31,818,95,269.885,0.0,0.0,0.0,0.0,1.0,1.0,401.37,171.0,1.0,1.0,401.37,171.0,1,1,401.37,171,0.0,0.0,0.0,1.0,401.37,2.0,402.37,32.0,207.0,74.325231247538,1,4,2,0,0,0,0.0,171,0.0
15992,2011-04-01,1,144,201,2,2,854.61,497,51,427.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,533.86,358,1.0,533.86,1.0,-1.0,-533.86,0.5,0.0018696481322215159,57.0,57.0,0.0,1,4,2,0,0,0,0.0,358,0.0
15994,2011-04-01,1,159,383,2,2,771.77,290,69,385.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,370.95,111,1.0,370.95,1.0,-1.0,-370.95,0.5,0.0026885334050275574,224.0,224.0,0.0,1,4,2,0,0,0,0.0,111,0.0
15995,2011-04-01,1,162,162,1,1,696.19,353,108,696.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,696.19,353,1.0,696.19,1.0,-1.0,-696.19,0.5,0.0014343292359328158,,,,0,4,2,0,0,0,0.0,353,0.0
15996,2011-04-01,0,11,145,4,4,1281.49,623,104,320.3725,1.0,1.0,169.73000000000002,45.0,2.0,2.0,392.02,165.0,2.0,2.0,392.02,165.0,4,4,1281.49,623,2.0,889.47,2.0,0.0,-497.45000000000005,1.0,0.44136242658371416,31.0,22.0,25.952948879762307,1,4,2,0,0,0,0.0,623,0.0
15998,2011-04-01,0,10,486,12,13,6918.44,4425,593,532.1876923076923,1.0,1.0,918.83,643.0,1.0,1.0,918.83,643.0,1.0,1.0,918.83,643.0,4,4,2943.56,1990,3.0,2024.73,3.0,-2.0,-1105.9,0.5,0.45407334639858227,37.0,100.0,27.489141357306586,1,4,2,0,0,0,0.0,1990,0.0
16001,2011-04-01,1,129,129,1,1,583.39,337,29,583.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,583.39,337,1.0,583.39,1.0,-1.0,-583.39,0.5,0.0017111860230325639,,,,0,4,2,0,0,0,0.0,337,0.0
16003,2011-04-01,0,107,484,5,6,4059.46,1209,102,676.5766666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3062.19,934,3.0,3062.19,3.0,-3.0,-3062.19,0.25,0.0003264570594706825,67.0,22.0,81.61303511082038,1,4,2,0,0,0,0.0,934,0.0
16005,2011-04-01,0,18,198,7,7,1965.55,1079,211,280.79285714285714,1.0,1.0,177.59,82.0,1.0,1.0,177.59,82.0,1.0,1.0,177.59,82.0,6,6,1732.4,994,5.0,1554.81,5.0,-4.0,-1377.22,0.3333333333333333,0.1147890809289052,17.0,105.0,34.180891347847165,1,4,2,0,0,0,0.0,994,0.0
16006,2011-04-01,0,135,135,1,1,245.77,127,67,245.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,245.77,127,1.0,245.77,1.0,-1.0,-245.77,0.5,0.004052356445272926,,,,0,4,2,0,0,0,0.0,127,0.0
16007,2011-04-01,0,131,291,3,3,1373.2,1250,206,457.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,457.13,304,1.0,457.13,1.0,-1.0,-457.13,0.5,0.002182786545303735,80.0,63.0,17.0,1,4,2,0,0,0,0.0,304,0.0
16008,2011-04-01,0,130,378,12,12,4905.35,2950,58,408.7791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,2719.83,1610,5.0,2719.83,5.0,-5.0,-2719.83,0.16666666666666666,0.00036753490662775695,14.0,6.0,18.112595498781484,1,4,2,0,0,0,0.0,1610,0.0
16010,2011-04-01,0,110,159,8,9,1424.71,766,89,158.3011111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,1424.71,766,9.0,1424.71,8.0,-9.0,-1424.71,0.1,0.0007014049140428277,7.0,14.0,4.27617987059879,1,4,2,0,1,1,1.95,767,0.001303780964797914
16011,2011-04-01,0,3,486,18,18,3387.79,1995,146,188.21055555555554,1.0,1.0,118.55,63.0,3.0,3.0,465.64,340.0,3.0,3.0,465.64,340.0,9,9,1931.07,1115,6.0,1465.43,6.0,-3.0,-999.7900000000001,0.5714285714285714,0.3182149846907114,21.0,35.0,20.324018892547723,1,4,2,0,0,0,0.0,1115,0.0
16012,2011-04-01,1,149,277,2,2,1574.5,967,138,787.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,599.17,350,1.0,599.17,1.0,-1.0,-599.17,0.5,0.0016661945782028426,128.0,128.0,0.0,1,4,2,0,0,0,0.0,350,0.0
16013,2011-04-01,0,16,479,28,50,27222.79,12826,19,544.4558000000001,4.0,4.0,1824.42,902.0,5.0,9.0,4787.52,1664.0,6.0,11.0,6218.37,2025.0,15,26,17499.09,8301,15.0,11280.72,9.0,-4.0,-5062.349999999999,0.75,0.5512785284513354,13.0,2.0,18.232457227994384,1,4,2,0,8,932,1882.25,8602,0.10834689607068124
16014,2011-04-01,1,39,425,3,3,730.82,319,168,243.60666666666665,0.0,0.0,0.0,0.0,1.0,1.0,262.93,106.0,1.0,1.0,262.93,106.0,2,2,473.11,207,1.0,210.18,1.0,0.0,52.75,1.0,1.2497869116393598,193.0,117.0,76.0,1,4,2,0,0,0,0.0,207,0.0
