Customer ID,SnapshotDate,Segment,CustomerValue,SegmentFrequency,ChurnProbability,AboveModelThreshold,ProbabilityThreshold,CampaignPriorityBand,CampaignRecommendedAction,CustomerValueCap,ValueAtRiskScore,ProbabilityRank,ValueAtRiskRank,ValueProtectionPriorityBand,ValueProtectionRecommendedAction,ModelVersion
16503,2011-12-10,At-risk established,3597.89,11,0.5481945888473727,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1972.3438292680737,1922,278,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16504,2011-12-10,Recent developing,484.38,1,0.7747203031265597,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,375.25902042844297,964,2496,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16505,2011-12-10,Recent developing,777.6,1,0.7894172405257222,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,613.8508462328016,876,1821,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16506,2011-12-10,Recent developing,90.3,2,0.5925916839875842,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,53.511029064078855,1724,3396,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16511,2011-12-10,Recent developing,1817.02,6,0.435458131234068,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,791.2361336149263,2295,1393,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16513,2011-12-10,Recent developing,874.59,4,0.3943238619843511,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,344.87170645289365,2434,2589,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16515,2011-12-10,Champions,3216.3,10,0.3586507069692551,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1153.5282688252153,2548,835,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16516,2011-12-10,Recent developing,101.7,1,0.8092599574702084,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,82.3017376747202,660,3351,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16518,2011-12-10,At-risk established,938.27,4,0.6955107805318487,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,652.5769000496176,1279,1733,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16519,2011-12-10,Recent developing,554.16,4,0.7327938370731627,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,406.0850327524638,1140,2411,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16523,2011-12-10,Champions,11762.19,28,0.0105132262161659,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,123.6585642675244,3390,3238,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16525,2011-12-10,Champions,23366.47,48,0.011832028608197,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,276.47274151257693,3383,2813,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16526,2011-12-10,At-risk established,717.21,2,0.9276580992050576,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,665.3256653308594,36,1697,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16527,2011-12-10,At-risk established,1272.44,2,0.8642423532488149,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,1099.696539967922,239,910,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16528,2011-12-10,Recent developing,244.41,1,0.7881093085705024,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,192.6217961077165,889,3044,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16531,2011-12-10,Champions,2263.58,11,0.2625783558575814,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,594.367114752104,2791,1872,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16532,2011-12-10,Champions,8756.64,5,0.4758216564095311,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,4166.598949381956,2173,38,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16533,2011-12-10,Recent developing,1026.94,3,0.4626021254684584,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,475.06462672857873,2212,2202,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16535,2011-12-10,Recent developing,981.59,2,0.8448954631251605,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,829.3409376490263,370,1325,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16536,2011-12-10,Lapsed low-value,539.02,1,0.8392659666679161,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,452.3811413533401,407,2276,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16539,2011-12-10,Champions,3732.01,10,0.4860537804525373,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1813.9575691866737,2143,337,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16542,2011-12-10,Recent developing,257.32,2,0.8696737320132893,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,223.7844447216596,200,2966,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16545,2011-12-10,Lapsed low-value,689.82,2,0.8633008508540544,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,595.5221929361438,246,1871,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16549,2011-12-10,Champions,13169.84,34,0.0118630435034604,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,156.2343848536129,3382,3142,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16550,2011-12-10,Champions,9168.16,18,0.3030186071055415,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,2778.1230729207414,2698,117,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16551,2011-12-10,At-risk established,2237.12,7,0.5751463993300164,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1286.6715128691662,1805,700,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16553,2011-12-10,Exceptional high-value,16556.87,33,0.5005429040092686,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,8287.423791103938,2100,3,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16554,2011-12-10,Champions,2408.87,8,0.472899782699104,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1139.1540995503906,2182,858,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16555,2011-12-10,Recent developing,285.89,2,0.6508057304562048,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,186.05885028012437,1442,3059,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16556,2011-12-10,Champions,7659.78,17,0.216890682572534,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1661.3349125554444,2904,398,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16557,2011-12-10,Recent developing,281.85,2,0.6747908254185806,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,190.18979414422697,1345,3051,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16558,2011-12-10,Champions,13715.52,38,0.008248287539324,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,113.12955271134912,3396,3267,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16560,2011-12-10,Champions,3010.73,8,0.5182386965807952,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1560.2767909566976,2018,465,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16561,2011-12-10,Recent developing,511.12,2,0.5874940616849142,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,300.2799648083934,1747,2724,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16563,2011-12-10,At-risk established,4412.56,6,0.6129039854070831,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,2704.475609847879,1640,123,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16566,2011-12-10,Recent developing,614.01,5,0.5001886297321543,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,307.12082054184003,2102,2702,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16569,2011-12-10,Recent developing,1455.23,5,0.7731668122457328,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1125.1355401843578,978,873,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16570,2011-12-10,Champions,6917.83,20,0.1054222631487264,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,729.2932946781539,3159,1540,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16571,2011-12-10,Champions,4025.05,10,0.3165626841222871,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1274.1806317264118,2649,717,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16572,2011-12-10,At-risk established,999.7,3,0.7568174751586734,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,756.5904299161258,1061,1479,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16573,2011-12-10,Recent developing,648.41,2,0.8094632687824069,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,524.8640781112005,658,2052,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16574,2011-12-10,At-risk established,1301.78,3,0.8219978576625245,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,1070.0603711479212,552,941,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16582,2011-12-10,Lapsed low-value,313.62,1,0.8567907968273981,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,268.7067297010086,298,2844,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16584,2011-12-10,At-risk established,3085.4700000000003,5,0.6856612639851903,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,2115.5872601883852,1313,236,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16589,2011-12-10,Recent developing,612.36,4,0.6442234334718143,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,394.4966617208002,1476,2449,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16591,2011-12-10,Lapsed low-value,213.5,1,0.8312402060727807,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,177.4697839965387,466,3081,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16592,2011-12-10,Champions,7624.46,28,0.0785726312971218,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,599.0738844196533,3208,1862,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16593,2011-12-10,At-risk established,1051.24,8,0.5578375259515017,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,586.4211207812567,1881,1902,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16594,2011-12-10,Lapsed low-value,181.09,1,0.8244008079204933,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,149.29074230632213,530,3161,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16595,2011-12-10,At-risk established,1810.18,5,0.6299725171516484,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1140.363651097571,1550,854,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16596,2011-12-10,Recent developing,579.63,4,0.8555990926194627,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,495.93090205501915,306,2149,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16597,2011-12-10,Recent developing,90.04,1,0.7966435993793387,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,71.72978968811566,800,3371,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16600,2011-12-10,Champions,2093.56,13,0.2144794863804913,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,449.0256735067414,2911,2290,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16601,2011-12-10,Recent developing,683.08,3,0.809527667465647,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,552.9721590924341,655,1977,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16602,2011-12-10,Recent developing,716.93,2,0.8490145796503458,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,608.6840225887223,346,1842,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16603,2011-12-10,Recent developing,482.47,2,0.6343739297006481,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,306.0663898626717,1529,2708,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16607,2011-12-10,Champions,5375.18,24,0.0731731114264678,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,393.3186450773212,3219,2453,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16609,2011-12-10,Champions,5450.96,7,0.2888924445164537,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1574.7411593614083,2736,453,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16612,2011-12-10,Champions,3243.48,9,0.3850824297765063,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1249.0071593315026,2472,739,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16613,2011-12-10,Recent developing,618.59,1,0.8170516120581072,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,505.4199567030245,587,2114,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16616,2011-12-10,Recent developing,500.42,2,0.6788199623664686,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,339.69508556742824,1338,2611,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16618,2011-12-10,At-risk established,2630.64,5,0.6379132887543256,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1678.120213928679,1512,390,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16620,2011-12-10,Champions,1758.93,6,0.5614986116176541,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,987.6367529326404,1863,1052,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16621,2011-12-10,Recent developing,813.48,4,0.6068407867728197,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,493.65284322395337,1668,2155,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16624,2011-12-10,Recent developing,810.5699999999999,2,0.7519387623981436,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,609.4990026370632,1076,1838,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16626,2011-12-10,Champions,4379.65,17,0.0108120945877356,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,47.353190061176214,3388,3400,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16627,2011-12-10,Lapsed low-value,322.8,1,0.8311108687466295,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,268.282588431412,468,2845,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16628,2011-12-10,Champions,2313.35,7,0.4400146609271847,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1017.9079158559027,2283,1009,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16629,2011-12-10,Recent developing,417.73,2,0.6304322807688033,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,263.3504766455522,1547,2858,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16633,2011-12-10,Champions,2878.15,6,0.2958145646675768,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,851.3986892979862,2715,1282,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16637,2011-12-10,Recent developing,1124.59,4,0.5007015286008311,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,563.0839320492086,2099,1946,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16638,2011-12-10,Champions,2426.28,15,0.3126401392520544,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,758.5525170644746,2665,1471,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16639,2011-12-10,Recent developing,1659.85,4,0.7321615458090467,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1215.278341811146,1142,768,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16641,2011-12-10,Lapsed low-value,554.5,2,0.9532341904089534,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,528.5683585817646,6,2046,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16642,2011-12-10,Recent developing,1051.46,3,0.6932684541762619,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,728.9440488281724,1285,1543,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16644,2011-12-10,At-risk established,833.78,2,0.7575852468148445,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,631.659427089281,1058,1783,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16647,2011-12-10,At-risk established,541.9,4,0.8008872943401238,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,434.0008248029131,754,2333,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16648,2011-12-10,Recent developing,653.0,3,0.8686374426718678,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,567.2202500647297,208,1938,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16650,2011-12-10,At-risk established,1916.11,7,0.7142921503746091,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1368.6623322542923,1207,625,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16652,2011-12-10,Champions,17323.23,16,0.2972966465922392,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,5150.138187146075,2710,22,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16653,2011-12-10,Recent developing,1166.92,2,0.5573857051009703,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,650.4245269964243,1883,1741,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16654,2011-12-10,At-risk established,1705.17,8,0.625751009827939,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1067.0118494283067,1576,942,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16655,2011-12-10,Champions,6548.37,13,0.1112838592619159,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,728.7278854749522,3144,1544,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16656,2011-12-10,Champions,16364.52,30,0.0441709579139783,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,722.8365242024562,3288,1561,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16657,2011-12-10,Recent developing,933.62,4,0.4851755935961489,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,452.96963769323656,2147,2273,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16660,2011-12-10,Recent developing,1422.35,6,0.6190469659204476,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,880.5014519769486,1614,1245,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16666,2011-12-10,Recent developing,225.94,2,0.9347094341196162,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,211.18824954498606,26,3001,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16667,2011-12-10,Recent developing,570.13,2,0.8070361346544659,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,460.1155114505506,685,2245,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16668,2011-12-10,Champions,862.42,13,0.3600717222429196,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,310.5330546967387,2545,2689,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16669,2011-12-10,Recent developing,1370.47,2,0.5482966746272387,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,751.4241436763919,1921,1488,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16670,2011-12-10,Champions,7833.860000000001,20,0.0874299354011477,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,684.9138737416349,3190,1654,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16671,2011-12-10,Recent developing,1692.27,3,0.5742576538148414,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,971.7989998212416,1807,1075,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16672,2011-12-10,Champions,8119.69,20,0.1371394344750486,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1113.5296947127072,3098,889,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16674,2011-12-10,Recent developing,319.61,2,0.6068308658789355,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,193.9492130435666,1669,3038,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16676,2011-12-10,At-risk established,2328.5,6,0.6004994775382207,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1398.263033447747,1698,591,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16678,2011-12-10,Champions,3064.24,12,0.1346276414183703,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,412.531403939827,3108,2397,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16680,2011-12-10,Recent developing,821.45,3,0.9201262611558112,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,755.8377172264411,55,1481,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16681,2011-12-10,At-risk established,1921.84,7,0.5244261051747892,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1007.8630659691167,1999,1023,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16682,2011-12-10,Recent developing,1028.0,5,0.4265319350382482,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,438.47482921931913,2325,2316,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16684,2011-12-10,Exceptional high-value,141542.24,54,0.0013333716530469,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,51.803264905250884,3430,3399,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16685,2011-12-10,Recent developing,324.24,2,0.8264873406872781,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,267.9802553444431,517,2846,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16686,2011-12-10,Champions,5051.57,16,0.1534052378786269,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,774.9372975105352,3064,1432,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16688,2011-12-10,Recent developing,1260.86,4,0.3949285329861466,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,497.94959010091276,2432,2144,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16689,2011-12-10,Recent developing,355.1,2,0.6384859199080785,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,226.72635015935867,1506,2961,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16690,2011-12-10,Recent developing,336.08,4,0.7482792374362288,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,251.48168611756776,1088,2890,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16693,2011-12-10,At-risk established,1199.46,5,0.621148974891,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,745.0433494227589,1604,1502,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16696,2011-12-10,At-risk established,657.9000000000001,4,0.7544138761473892,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,496.3288891173674,1070,2148,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
