Customer ID,Segment,Recency,Frequency,Monetary,SnapshotDate
17441,Lapsed low-value,732,1,293.35,2011-12-10 12:50:00
17442,Champions,37,15,4526.2,2011-12-10 12:50:00
17443,Lapsed low-value,220,1,534.24,2011-12-10 12:50:00
17444,At-risk established,152,2,2389.1,2011-12-10 12:50:00
17446,Lapsed low-value,177,2,120.9,2011-12-10 12:50:00
17447,Recent developing,40,2,541.53,2011-12-10 12:50:00
17449,Champions,2,13,4932.15,2011-12-10 12:50:00
17451,Champions,1,7,1648.95,2011-12-10 12:50:00
17453,Recent developing,18,2,486.71999999999997,2011-12-10 12:50:00
17454,At-risk established,192,10,1532.64,2011-12-10 12:50:00
17455,Lapsed low-value,204,1,131.7,2011-12-10 12:50:00
17456,At-risk established,365,2,1225.42,2011-12-10 12:50:00
17457,Champions,127,14,5806.37,2011-12-10 12:50:00
17458,Recent developing,15,2,529.58,2011-12-10 12:50:00
17459,Recent developing,43,2,657.3,2011-12-10 12:50:00
17460,Champions,94,16,2024.4,2011-12-10 12:50:00
17461,Recent developing,23,3,757.46,2011-12-10 12:50:00
17462,Recent developing,60,2,662.94,2011-12-10 12:50:00
17463,Champions,16,7,2537.91,2011-12-10 12:50:00
17464,At-risk established,158,3,879.74,2011-12-10 12:50:00
17465,At-risk established,426,7,2533.64,2011-12-10 12:50:00
17466,Recent developing,10,2,763.28,2011-12-10 12:50:00
17467,Lapsed low-value,395,1,102.6,2011-12-10 12:50:00
17468,Recent developing,10,3,194.8,2011-12-10 12:50:00
17469,Champions,16,17,4963.14,2011-12-10 12:50:00
17470,Champions,45,11,2804.87,2011-12-10 12:50:00
17471,Lapsed low-value,475,1,321.65000000000003,2011-12-10 12:50:00
17472,At-risk established,191,4,935.1,2011-12-10 12:50:00
17473,Lapsed low-value,409,2,592.15,2011-12-10 12:50:00
17474,Lapsed low-value,600,1,1047.0,2011-12-10 12:50:00
17475,Lapsed low-value,79,1,194.37,2011-12-10 12:50:00
17476,Lapsed low-value,396,2,446.51,2011-12-10 12:50:00
17477,At-risk established,613,2,1079.0,2011-12-10 12:50:00
17478,At-risk established,408,2,1272.8,2011-12-10 12:50:00
17479,Lapsed low-value,633,1,389.26000000000005,2011-12-10 12:50:00
17480,Recent developing,78,2,896.53,2011-12-10 12:50:00
17481,Recent developing,4,4,1249.34,2011-12-10 12:50:00
17482,Lapsed low-value,487,2,778.19,2011-12-10 12:50:00
17483,Recent developing,65,4,591.73,2011-12-10 12:50:00
17484,Lapsed low-value,576,2,209.57,2011-12-10 12:50:00
17486,Lapsed low-value,261,1,396.87,2011-12-10 12:50:00
17487,Lapsed low-value,728,1,160.55,2011-12-10 12:50:00
17488,Lapsed low-value,641,1,336.5,2011-12-10 12:50:00
17489,Recent developing,59,2,376.64,2011-12-10 12:50:00
17490,Champions,1,9,2597.16,2011-12-10 12:50:00
17491,Champions,1,17,5964.12,2011-12-10 12:50:00
17492,At-risk established,248,3,1122.42,2011-12-10 12:50:00
17493,Lapsed low-value,385,1,100.91000000000001,2011-12-10 12:50:00
17494,Lapsed low-value,502,1,54.699999999999996,2011-12-10 12:50:00
17495,Recent developing,8,3,759.07,2011-12-10 12:50:00
17496,At-risk established,359,4,1399.39,2011-12-10 12:50:00
17497,Lapsed low-value,390,2,287.25,2011-12-10 12:50:00
17498,Lapsed low-value,76,1,272.22,2011-12-10 12:50:00
17499,At-risk established,290,2,1296.84,2011-12-10 12:50:00
17500,Recent developing,17,3,1138.0,2011-12-10 12:50:00
17501,Lapsed low-value,221,2,288.6,2011-12-10 12:50:00
17502,Recent developing,9,4,689.1,2011-12-10 12:50:00
17503,Recent developing,3,2,558.96,2011-12-10 12:50:00
17504,Champions,206,18,9313.37,2011-12-10 12:50:00
17505,At-risk established,162,5,2435.48,2011-12-10 12:50:00
17506,Lapsed low-value,76,1,294.29,2011-12-10 12:50:00
17507,Lapsed low-value,262,2,605.58,2011-12-10 12:50:00
17508,At-risk established,281,8,4546.78,2011-12-10 12:50:00
17509,Champions,58,8,6100.74,2011-12-10 12:50:00
17510,Recent developing,25,2,514.56,2011-12-10 12:50:00
17512,Champions,29,17,5432.27,2011-12-10 12:50:00
17513,At-risk established,72,3,1158.8,2011-12-10 12:50:00
17514,Lapsed low-value,128,2,542.83,2011-12-10 12:50:00
17515,Champions,31,9,1617.46,2011-12-10 12:50:00
17516,Recent developing,15,6,957.55,2011-12-10 12:50:00
17517,Lapsed low-value,309,1,153.94,2011-12-10 12:50:00
17518,Lapsed low-value,426,2,329.42,2011-12-10 12:50:00
17519,Champions,17,15,5104.52,2011-12-10 12:50:00
17520,Recent developing,54,1,546.81,2011-12-10 12:50:00
17521,Recent developing,30,5,1276.81,2011-12-10 12:50:00
17522,Recent developing,2,5,1066.15,2011-12-10 12:50:00
17523,Recent developing,11,4,652.74,2011-12-10 12:50:00
17524,Lapsed low-value,361,3,508.9,2011-12-10 12:50:00
17525,At-risk established,360,3,1161.9,2011-12-10 12:50:00
17526,Champions,5,12,3673.24,2011-12-10 12:50:00
17527,Recent developing,54,4,888.86,2011-12-10 12:50:00
17528,Champions,1,8,3539.5,2011-12-10 12:50:00
17529,At-risk established,610,2,1240.25,2011-12-10 12:50:00
17530,Champions,1,12,3135.97,2011-12-10 12:50:00
17531,At-risk established,190,3,1229.32,2011-12-10 12:50:00
17532,Lapsed low-value,386,1,65.34,2011-12-10 12:50:00
17533,Lapsed low-value,435,1,34.8,2011-12-10 12:50:00
17534,At-risk established,54,5,1668.83,2011-12-10 12:50:00
17535,Lapsed low-value,280,1,164.4,2011-12-10 12:50:00
17536,Lapsed low-value,177,3,364.83,2011-12-10 12:50:00
17537,Recent developing,30,2,897.62,2011-12-10 12:50:00
17538,Recent developing,26,1,98.42,2011-12-10 12:50:00
17539,At-risk established,628,3,1172.07,2011-12-10 12:50:00
17540,Recent developing,25,6,1582.1000000000001,2011-12-10 12:50:00
17541,Lapsed low-value,510,1,124.46,2011-12-10 12:50:00
17542,Lapsed low-value,270,3,341.7,2011-12-10 12:50:00
17543,Lapsed low-value,550,1,120.05,2011-12-10 12:50:00
17544,At-risk established,390,3,960.69,2011-12-10 12:50:00
17545,At-risk established,43,6,1448.54,2011-12-10 12:50:00
17547,Lapsed low-value,376,2,680.5500000000001,2011-12-10 12:50:00
17548,Lapsed low-value,378,3,384.6,2011-12-10 12:50:00
17549,Recent developing,24,2,148.86,2011-12-10 12:50:00
17550,At-risk established,197,9,2206.54,2011-12-10 12:50:00
17551,Lapsed low-value,359,1,306.84,2011-12-10 12:50:00
17552,Champions,60,12,3057.81,2011-12-10 12:50:00
17553,At-risk established,130,4,3757.6,2011-12-10 12:50:00
17554,Recent developing,1,5,1952.45,2011-12-10 12:50:00
17555,Recent developing,20,5,1057.74,2011-12-10 12:50:00
17556,Lapsed low-value,206,2,300.67,2011-12-10 12:50:00
17557,Recent developing,14,4,575.46,2011-12-10 12:50:00
17558,Lapsed low-value,393,1,259.17,2011-12-10 12:50:00
17559,Lapsed low-value,513,1,167.62,2011-12-10 12:50:00
17560,At-risk established,95,9,1895.8,2011-12-10 12:50:00
17561,Recent developing,19,4,722.34,2011-12-10 12:50:00
17562,Recent developing,14,7,1107.38,2011-12-10 12:50:00
17563,Lapsed low-value,578,2,318.73,2011-12-10 12:50:00
17564,Recent developing,24,3,454.01,2011-12-10 12:50:00
17565,Lapsed low-value,587,1,131.83,2011-12-10 12:50:00
17566,Recent developing,8,2,901.21,2011-12-10 12:50:00
17567,Champions,7,9,5063.76,2011-12-10 12:50:00
17568,Lapsed low-value,633,1,382.79,2011-12-10 12:50:00
17569,Lapsed low-value,332,1,344.14,2011-12-10 12:50:00
17571,At-risk established,50,5,1702.5,2011-12-10 12:50:00
17572,At-risk established,71,10,723.01,2011-12-10 12:50:00
17573,Recent developing,29,3,362.9,2011-12-10 12:50:00
17574,Lapsed low-value,243,1,185.65,2011-12-10 12:50:00
17575,Lapsed low-value,667,1,171.7,2011-12-10 12:50:00
17576,Champions,8,41,8885.56,2011-12-10 12:50:00
17577,Lapsed low-value,645,2,348.75,2011-12-10 12:50:00
17578,At-risk established,218,7,1003.73,2011-12-10 12:50:00
17579,Recent developing,5,4,744.58,2011-12-10 12:50:00
17580,At-risk established,253,5,542.32,2011-12-10 12:50:00
17581,Champions,1,43,18378.87,2011-12-10 12:50:00
17582,At-risk established,236,5,1433.7,2011-12-10 12:50:00
17583,Lapsed low-value,560,1,135.95,2011-12-10 12:50:00
17584,Champions,7,6,5294.42,2011-12-10 12:50:00
17585,At-risk established,109,7,2093.3,2011-12-10 12:50:00
17586,Lapsed low-value,619,1,167.4,2011-12-10 12:50:00
17587,Lapsed low-value,628,1,178.71,2011-12-10 12:50:00
17588,At-risk established,100,7,2913.05,2011-12-10 12:50:00
17589,Champions,60,18,13873.15,2011-12-10 12:50:00
17590,Recent developing,2,3,1477.97,2011-12-10 12:50:00
17591,At-risk established,73,8,2765.7200000000003,2011-12-10 12:50:00
17592,Lapsed low-value,739,1,148.3,2011-12-10 12:50:00
17593,Champions,4,11,8045.6,2011-12-10 12:50:00
17594,At-risk established,85,4,2497.88,2011-12-10 12:50:00
17595,Recent developing,12,2,388.79,2011-12-10 12:50:00
17596,Champions,23,13,4920.67,2011-12-10 12:50:00
17597,At-risk established,214,5,3442.63,2011-12-10 12:50:00
17598,Lapsed low-value,381,1,409.98,2011-12-10 12:50:00
17599,Lapsed low-value,478,1,44.55,2011-12-10 12:50:00
17600,Recent developing,18,1,161.67000000000002,2011-12-10 12:50:00
17601,Lapsed low-value,239,2,421.06,2011-12-10 12:50:00
17602,Champions,2,14,7337.43,2011-12-10 12:50:00
17603,At-risk established,78,4,1783.13,2011-12-10 12:50:00
17604,At-risk established,217,6,945.9300000000001,2011-12-10 12:50:00
17605,Lapsed low-value,590,1,160.75,2011-12-10 12:50:00
17606,Lapsed low-value,737,1,87.30000000000001,2011-12-10 12:50:00
17607,Lapsed low-value,376,1,333.81,2011-12-10 12:50:00
17608,Recent developing,33,4,498.53,2011-12-10 12:50:00
17609,Champions,41,11,1748.25,2011-12-10 12:50:00
17610,At-risk established,540,5,1490.79,2011-12-10 12:50:00
17611,Champions,7,28,8286.43,2011-12-10 12:50:00
17612,Champions,53,18,5185.03,2011-12-10 12:50:00
17613,Champions,23,14,4509.37,2011-12-10 12:50:00
17614,Recent developing,57,1,390.07,2011-12-10 12:50:00
17615,At-risk established,130,6,725.7,2011-12-10 12:50:00
17616,At-risk established,174,4,1060.8,2011-12-10 12:50:00
17617,Lapsed low-value,559,1,395.33,2011-12-10 12:50:00
17618,Champions,6,11,4047.94,2011-12-10 12:50:00
17619,Lapsed low-value,312,1,218.52,2011-12-10 12:50:00
17620,Lapsed low-value,60,1,81.44,2011-12-10 12:50:00
17621,Champions,21,6,3029.32,2011-12-10 12:50:00
17622,At-risk established,598,2,1125.17,2011-12-10 12:50:00
17623,Champions,33,7,2383.67,2011-12-10 12:50:00
17624,Recent developing,15,4,1568.63,2011-12-10 12:50:00
17625,Champions,18,8,6067.8,2011-12-10 12:50:00
17626,Lapsed low-value,603,1,254.0,2011-12-10 12:50:00
17627,Lapsed low-value,479,1,296.36,2011-12-10 12:50:00
17628,Lapsed low-value,81,1,75.75,2011-12-10 12:50:00
17629,Champions,6,10,2425.52,2011-12-10 12:50:00
17630,Lapsed low-value,170,2,503.59999999999997,2011-12-10 12:50:00
17631,Recent developing,2,7,998.49,2011-12-10 12:50:00
17633,Champions,31,7,1974.89,2011-12-10 12:50:00
17634,Champions,36,9,2361.9700000000003,2011-12-10 12:50:00
17635,At-risk established,424,3,1256.83,2011-12-10 12:50:00
17636,Recent developing,19,1,265.93,2011-12-10 12:50:00
17637,Recent developing,31,2,547.0600000000001,2011-12-10 12:50:00
17638,Lapsed low-value,647,2,842.4,2011-12-10 12:50:00
17639,At-risk established,276,6,615.17,2011-12-10 12:50:00
17640,At-risk established,87,6,3107.59,2011-12-10 12:50:00
17642,At-risk established,120,5,1824.49,2011-12-10 12:50:00
17643,Lapsed low-value,373,2,541.25,2011-12-10 12:50:00
17644,Champions,1,20,5896.24,2011-12-10 12:50:00
17646,At-risk established,219,12,4099.64,2011-12-10 12:50:00
17647,Recent developing,65,3,331.65999999999997,2011-12-10 12:50:00
17648,At-risk established,61,5,2208.42,2011-12-10 12:50:00
17649,At-risk established,138,3,1542.44,2011-12-10 12:50:00
17650,Recent developing,21,1,166.08,2011-12-10 12:50:00
17651,Champions,12,16,5632.59,2011-12-10 12:50:00
17652,Champions,25,12,4737.13,2011-12-10 12:50:00
17653,Recent developing,37,4,1175.88,2011-12-10 12:50:00
17654,Lapsed low-value,277,1,117.55,2011-12-10 12:50:00
17655,Champions,11,9,3585.28,2011-12-10 12:50:00
17656,At-risk established,73,5,1674.69,2011-12-10 12:50:00
17657,Lapsed low-value,430,1,126.0,2011-12-10 12:50:00
17658,Recent developing,26,2,485.88,2011-12-10 12:50:00
17659,Champions,17,14,3784.71,2011-12-10 12:50:00
17660,Lapsed low-value,141,2,359.47,2011-12-10 12:50:00
17662,Lapsed low-value,662,2,412.92,2011-12-10 12:50:00
17663,Champions,26,17,5096.04,2011-12-10 12:50:00
17664,Recent developing,19,4,1166.23,2011-12-10 12:50:00
17665,Lapsed low-value,493,1,563.1,2011-12-10 12:50:00
17666,Recent developing,4,5,2047.8,2011-12-10 12:50:00
17667,Champions,66,9,3910.8,2011-12-10 12:50:00
17668,Recent developing,1,2,347.75,2011-12-10 12:50:00
17669,Champions,43,10,6142.35,2011-12-10 12:50:00
17670,Lapsed low-value,228,1,205.7,2011-12-10 12:50:00
17671,Recent developing,16,5,2116.71,2011-12-10 12:50:00
17672,Champions,50,6,5592.1900000000005,2011-12-10 12:50:00
17673,Champions,2,13,4226.68,2011-12-10 12:50:00
17674,Recent developing,74,2,851.7,2011-12-10 12:50:00
17675,Champions,1,70,37702.32,2011-12-10 12:50:00
17676,Champions,4,10,2726.93,2011-12-10 12:50:00
17677,Champions,2,54,36038.51,2011-12-10 12:50:00
17678,Lapsed low-value,264,2,579.81,2011-12-10 12:50:00
17679,At-risk established,53,7,3166.56,2011-12-10 12:50:00
17680,Recent developing,24,3,462.5,2011-12-10 12:50:00
17681,At-risk established,597,5,731.2,2011-12-10 12:50:00
17682,Champions,10,11,4441.78,2011-12-10 12:50:00
17683,At-risk established,386,3,819.01,2011-12-10 12:50:00
17684,Recent developing,44,1,239.41,2011-12-10 12:50:00
17685,Champions,17,12,5928.17,2011-12-10 12:50:00
17686,Champions,7,9,8296.81,2011-12-10 12:50:00
17687,Lapsed low-value,421,1,432.68,2011-12-10 12:50:00
17688,Lapsed low-value,394,1,286.5,2011-12-10 12:50:00
17689,Lapsed low-value,388,2,317.08,2011-12-10 12:50:00
17690,Champions,30,20,7438.6,2011-12-10 12:50:00
17691,At-risk established,358,4,769.85,2011-12-10 12:50:00
17692,At-risk established,127,12,2947.04,2011-12-10 12:50:00
17693,Lapsed low-value,137,1,187.01999999999998,2011-12-10 12:50:00
17694,At-risk established,142,3,1695.97,2011-12-10 12:50:00
17695,At-risk established,132,5,1716.34,2011-12-10 12:50:00
17696,Champions,38,27,7399.89,2011-12-10 12:50:00
17697,Lapsed low-value,236,1,338.95,2011-12-10 12:50:00
17698,Lapsed low-value,261,1,154.95,2011-12-10 12:50:00
17699,Lapsed low-value,477,2,442.0,2011-12-10 12:50:00
17700,Champions,17,14,6630.87,2011-12-10 12:50:00
17701,Lapsed low-value,253,1,417.95,2011-12-10 12:50:00
17702,Champions,30,6,2930.94,2011-12-10 12:50:00
17703,Recent developing,35,4,1094.84,2011-12-10 12:50:00
17704,At-risk established,169,2,885.19,2011-12-10 12:50:00
17705,Champions,3,11,2041.5,2011-12-10 12:50:00
17706,Champions,4,31,20053.55,2011-12-10 12:50:00
17707,At-risk established,185,8,609.3000000000001,2011-12-10 12:50:00
17708,At-risk established,188,4,887.9300000000001,2011-12-10 12:50:00
17709,At-risk established,170,5,671.01,2011-12-10 12:50:00
17710,Lapsed low-value,424,1,293.5,2011-12-10 12:50:00
17711,Recent developing,11,2,385.1,2011-12-10 12:50:00
17712,Recent developing,45,1,522.91,2011-12-10 12:50:00
17713,At-risk established,382,4,1198.09,2011-12-10 12:50:00
17714,At-risk established,321,5,1375.78,2011-12-10 12:50:00
17715,Lapsed low-value,201,2,489.59999999999997,2011-12-10 12:50:00
17716,Champions,23,24,15711.52,2011-12-10 12:50:00
17717,Lapsed low-value,421,1,376.92,2011-12-10 12:50:00
17718,Lapsed low-value,232,2,386.98,2011-12-10 12:50:00
17719,Champions,38,15,5367.8,2011-12-10 12:50:00
17720,Champions,26,10,2715.06,2011-12-10 12:50:00
17721,Lapsed low-value,659,1,307.21000000000004,2011-12-10 12:50:00
17722,At-risk established,96,5,4386.77,2011-12-10 12:50:00
17723,At-risk established,127,7,3378.4000000000005,2011-12-10 12:50:00
17724,At-risk established,71,3,995.6500000000001,2011-12-10 12:50:00
17725,Champions,16,11,3371.13,2011-12-10 12:50:00
17726,At-risk established,395,7,1089.56,2011-12-10 12:50:00
17727,Recent developing,15,1,1042.55,2011-12-10 12:50:00
17728,Champions,4,5,4206.16,2011-12-10 12:50:00
17729,Lapsed low-value,596,1,438.65000000000003,2011-12-10 12:50:00
17730,Champions,3,20,7764.150000000001,2011-12-10 12:50:00
17731,At-risk established,79,6,1347.08,2011-12-10 12:50:00
17732,At-risk established,373,8,2448.14,2011-12-10 12:50:00
17733,Recent developing,39,2,692.19,2011-12-10 12:50:00
17734,At-risk established,54,6,1442.32,2011-12-10 12:50:00
17735,Champions,2,26,17166.18,2011-12-10 12:50:00
17736,Recent developing,9,2,337.49,2011-12-10 12:50:00
17737,Recent developing,9,2,168.24,2011-12-10 12:50:00
17738,Champions,19,13,4145.36,2011-12-10 12:50:00
17739,Champions,12,18,7717.1900000000005,2011-12-10 12:50:00
17740,At-risk established,389,6,426.9,2011-12-10 12:50:00
17741,Lapsed low-value,407,2,101.1,2011-12-10 12:50:00
17742,At-risk established,113,11,2098.48,2011-12-10 12:50:00
17743,Lapsed low-value,448,1,208.85000000000002,2011-12-10 12:50:00
17744,Champions,4,7,2649.14,2011-12-10 12:50:00
17745,Lapsed low-value,478,2,600.34,2011-12-10 12:50:00
17746,At-risk established,240,4,873.4300000000001,2011-12-10 12:50:00
17747,Lapsed low-value,113,1,65.45,2011-12-10 12:50:00
17748,Lapsed low-value,527,1,358.15,2011-12-10 12:50:00
17749,At-risk established,178,3,1026.18,2011-12-10 12:50:00
17750,Champions,5,9,1781.28,2011-12-10 12:50:00
17751,Lapsed low-value,421,1,157.85999999999999,2011-12-10 12:50:00
17752,Lapsed low-value,359,1,80.64,2011-12-10 12:50:00
17753,Lapsed low-value,464,4,389.31,2011-12-10 12:50:00
17754,Champions,1,13,4500.08,2011-12-10 12:50:00
17756,At-risk established,376,3,733.7,2011-12-10 12:50:00
17757,Champions,1,56,9338.89,2011-12-10 12:50:00
17758,Champions,19,12,5012.53,2011-12-10 12:50:00
17759,Recent developing,17,5,1275.66,2011-12-10 12:50:00
17760,Recent developing,22,6,911.68,2011-12-10 12:50:00
17761,Recent developing,33,1,712.78,2011-12-10 12:50:00
17762,Lapsed low-value,456,1,129.75,2011-12-10 12:50:00
17764,At-risk established,51,5,1623.64,2011-12-10 12:50:00
17765,At-risk established,159,4,530.8,2011-12-10 12:50:00
17766,Lapsed low-value,381,2,299.61,2011-12-10 12:50:00
17767,Recent developing,15,2,413.05,2011-12-10 12:50:00
17768,Champions,8,7,3504.56,2011-12-10 12:50:00
17769,Champions,13,17,7004.02,2011-12-10 12:50:00
17770,At-risk established,199,5,1143.27,2011-12-10 12:50:00
17771,Recent developing,57,4,386.93,2011-12-10 12:50:00
17772,Recent developing,11,3,384.77,2011-12-10 12:50:00
17773,Lapsed low-value,514,2,585.27,2011-12-10 12:50:00
17774,At-risk established,97,9,3313.61,2011-12-10 12:50:00
17775,Lapsed low-value,255,1,56.4,2011-12-10 12:50:00
17776,Lapsed low-value,387,2,330.55,2011-12-10 12:50:00
17777,Recent developing,25,3,665.86,2011-12-10 12:50:00
17778,Lapsed low-value,662,1,197.70000000000002,2011-12-10 12:50:00
17779,Recent developing,21,3,642.17,2011-12-10 12:50:00
17780,Lapsed low-value,667,3,352.91,2011-12-10 12:50:00
17781,Lapsed low-value,159,2,188.02,2011-12-10 12:50:00
17782,Lapsed low-value,383,2,679.02,2011-12-10 12:50:00
17783,Recent developing,72,3,379.91,2011-12-10 12:50:00
17784,Lapsed low-value,550,1,112.86,2011-12-10 12:50:00
17785,Recent developing,53,3,403.38,2011-12-10 12:50:00
17786,Lapsed low-value,85,2,278.74,2011-12-10 12:50:00
17787,At-risk established,153,4,2601.4700000000003,2011-12-10 12:50:00
17788,Recent developing,74,2,1112.95,2011-12-10 12:50:00
17789,Lapsed low-value,281,2,397.15,2011-12-10 12:50:00
17790,Champions,27,20,2783.61,2011-12-10 12:50:00
17791,Recent developing,30,1,106.1,2011-12-10 12:50:00
17792,Lapsed low-value,467,2,370.05,2011-12-10 12:50:00
17793,Recent developing,25,1,323.04,2011-12-10 12:50:00
17794,Lapsed low-value,687,2,147.3,2011-12-10 12:50:00
17795,Lapsed low-value,180,2,350.39,2011-12-10 12:50:00
17796,At-risk established,40,7,1361.99,2011-12-10 12:50:00
17797,Champions,22,8,1985.87,2011-12-10 12:50:00
17798,Lapsed low-value,582,1,177.19,2011-12-10 12:50:00
17799,Champions,22,20,6216.74,2011-12-10 12:50:00
17800,At-risk established,37,9,1198.01,2011-12-10 12:50:00
17801,At-risk established,451,3,798.3299999999999,2011-12-10 12:50:00
17802,Champions,82,10,4941.87,2011-12-10 12:50:00
17803,Lapsed low-value,392,1,184.66,2011-12-10 12:50:00
17804,Lapsed low-value,376,3,385.23,2011-12-10 12:50:00
17805,Recent developing,74,2,927.03,2011-12-10 12:50:00
17806,Recent developing,11,1,546.04,2011-12-10 12:50:00
17807,Lapsed low-value,395,3,437.87,2011-12-10 12:50:00
17808,Lapsed low-value,549,4,262.64,2011-12-10 12:50:00
17809,Champions,16,20,11272.69,2011-12-10 12:50:00
17810,Lapsed low-value,669,2,344.86,2011-12-10 12:50:00
17811,Champions,4,47,9441.2,2011-12-10 12:50:00
17812,Recent developing,13,7,1165.8899999999999,2011-12-10 12:50:00
17813,Recent developing,14,5,1714.6,2011-12-10 12:50:00
17814,At-risk established,375,2,1617.32,2011-12-10 12:50:00
17815,Lapsed low-value,393,1,591.96,2011-12-10 12:50:00
17817,Recent developing,4,6,801.15,2011-12-10 12:50:00
17818,Lapsed low-value,738,1,130.18,2011-12-10 12:50:00
17819,Champions,72,12,6561.5199999999995,2011-12-10 12:50:00
17820,Lapsed low-value,374,1,183.56,2011-12-10 12:50:00
17821,Lapsed low-value,406,1,334.62,2011-12-10 12:50:00
17822,At-risk established,420,5,2179.65,2011-12-10 12:50:00
17823,Lapsed low-value,421,2,494.25,2011-12-10 12:50:00
17824,Recent developing,51,1,298.4,2011-12-10 12:50:00
17825,At-risk established,599,4,731.96,2011-12-10 12:50:00
17826,Lapsed low-value,374,1,134.59,2011-12-10 12:50:00
17827,Champions,5,6,2381.3,2011-12-10 12:50:00
17828,Recent developing,23,4,1084.92,2011-12-10 12:50:00
17829,At-risk established,299,5,4680.42,2011-12-10 12:50:00
17830,Recent developing,2,3,398.7,2011-12-10 12:50:00
17831,Lapsed low-value,33,1,35.400000000000006,2011-12-10 12:50:00
17832,Lapsed low-value,50,1,155.37,2011-12-10 12:50:00
17833,Lapsed low-value,723,1,342.36,2011-12-10 12:50:00
17834,Lapsed low-value,415,2,730.47,2011-12-10 12:50:00
17835,Recent developing,3,3,350.64,2011-12-10 12:50:00
17836,Lapsed low-value,47,1,109.83,2011-12-10 12:50:00
17837,At-risk established,42,8,1554.63,2011-12-10 12:50:00
17838,Champions,27,13,6244.35,2011-12-10 12:50:00
17839,Recent developing,42,1,338.8,2011-12-10 12:50:00
17840,Lapsed low-value,444,1,185.72,2011-12-10 12:50:00
17842,Lapsed low-value,602,1,430.69,2011-12-10 12:50:00
17843,Lapsed low-value,303,2,318.48,2011-12-10 12:50:00
17844,Lapsed low-value,107,1,51.559999999999995,2011-12-10 12:50:00
17845,At-risk established,555,4,598.19,2011-12-10 12:50:00
17847,Lapsed low-value,516,2,125.74000000000001,2011-12-10 12:50:00
17848,Champions,81,30,3619.75,2011-12-10 12:50:00
17849,At-risk established,218,8,1063.76,2011-12-10 12:50:00
17851,At-risk established,422,6,1563.34,2011-12-10 12:50:00
17852,Recent developing,12,5,663.21,2011-12-10 12:50:00
17853,At-risk established,407,3,1608.19,2011-12-10 12:50:00
17854,At-risk established,185,6,1071.45,2011-12-10 12:50:00
17855,Lapsed low-value,373,1,417.94,2011-12-10 12:50:00
17856,Recent developing,2,4,1393.79,2011-12-10 12:50:00
17857,Champions,4,23,26989.04,2011-12-10 12:50:00
17858,Champions,6,30,12737.65,2011-12-10 12:50:00
17859,Lapsed low-value,305,1,148.21,2011-12-10 12:50:00
17860,At-risk established,369,4,1015.54,2011-12-10 12:50:00
17861,Champions,3,18,5072.09,2011-12-10 12:50:00
17862,At-risk established,324,4,1279.09,2011-12-10 12:50:00
17863,Champions,59,12,5745.2,2011-12-10 12:50:00
17864,Recent developing,13,5,924.32,2011-12-10 12:50:00
17865,Champions,31,46,25622.77,2011-12-10 12:50:00
17866,At-risk established,143,3,1122.2,2011-12-10 12:50:00
17867,Champions,30,14,926.35,2011-12-10 12:50:00
17868,Lapsed low-value,386,1,234.65,2011-12-10 12:50:00
17869,At-risk established,107,7,1036.16,2011-12-10 12:50:00
17870,Champions,2,13,3103.2,2011-12-10 12:50:00
17871,At-risk established,205,5,1118.99,2011-12-10 12:50:00
17872,Lapsed low-value,382,1,235.87,2011-12-10 12:50:00
17873,Champions,80,17,6094.18,2011-12-10 12:50:00
17874,At-risk established,185,6,658.26,2011-12-10 12:50:00
17875,Lapsed low-value,688,1,167.1,2011-12-10 12:50:00
17876,At-risk established,400,3,3424.02,2011-12-10 12:50:00
17877,Lapsed low-value,170,1,237.61,2011-12-10 12:50:00
17878,Recent developing,44,3,1412.33,2011-12-10 12:50:00
17879,Lapsed low-value,174,1,178.51999999999998,2011-12-10 12:50:00
17880,At-risk established,365,3,824.9200000000001,2011-12-10 12:50:00
17881,Lapsed low-value,304,1,133.35000000000002,2011-12-10 12:50:00
17882,Lapsed low-value,379,2,313.46,2011-12-10 12:50:00
17883,Recent developing,3,7,979.95,2011-12-10 12:50:00
17884,Champions,4,20,3048.64,2011-12-10 12:50:00
17885,Recent developing,12,1,190.19,2011-12-10 12:50:00
17886,At-risk established,32,6,1608.38,2011-12-10 12:50:00
17887,Lapsed low-value,129,1,111.35,2011-12-10 12:50:00
17889,At-risk established,212,7,774.87,2011-12-10 12:50:00
17890,Lapsed low-value,323,2,602.09,2011-12-10 12:50:00
17891,Lapsed low-value,162,1,203.85999999999999,2011-12-10 12:50:00
17892,Recent developing,56,3,244.1,2011-12-10 12:50:00
17893,Lapsed low-value,225,1,112.25,2011-12-10 12:50:00
17894,Champions,72,18,2407.2400000000002,2011-12-10 12:50:00
17895,Lapsed low-value,44,1,98.0,2011-12-10 12:50:00
17896,Recent developing,23,1,256.32,2011-12-10 12:50:00
17897,At-risk established,173,9,2487.15,2011-12-10 12:50:00
17898,Recent developing,85,4,299.18,2011-12-10 12:50:00
17899,Lapsed low-value,159,1,155.8,2011-12-10 12:50:00
17900,Lapsed low-value,190,1,15.0,2011-12-10 12:50:00
17901,Recent developing,29,3,260.08,2011-12-10 12:50:00
17902,Lapsed low-value,547,1,216.39999999999998,2011-12-10 12:50:00
17903,Lapsed low-value,394,1,381.09000000000003,2011-12-10 12:50:00
