Customer ID,HistoryPurchaseDays,HistoryInvoices,HistoryMonetary,FirstPurchaseInWindow,LastPurchaseBeforeSnapshot,SnapshotDate,ObservationStart,RecencyAtSnapshot,ObservedTenureInWindow,CustomerStageAtSnapshot,NextPurchaseDate,DaysToNextPurchase,HorizonDays,LabelEndDate,ReturnedWithinHorizon,Churn
13983,5,6,1872.18,2010-12-08,2011-04-21,2011-06-01,2010-12-03,41,134,Repeat purchase days,2011-06-05,4.0,90,2011-08-30,1,0
13984,3,3,450.15000000000003,2010-12-08,2011-04-04,2011-06-01,2010-12-03,58,117,Repeat purchase days,2011-08-05,65.0,90,2011-08-30,1,0
13985,2,2,640.8,2011-03-20,2011-05-09,2011-06-01,2010-12-03,23,50,Repeat purchase days,2011-06-08,7.0,90,2011-08-30,1,0
13988,2,2,1349.4299999999998,2011-03-30,2011-05-23,2011-06-01,2010-12-03,9,54,Repeat purchase days,2011-06-30,29.0,90,2011-08-30,1,0
13989,1,1,896.6700000000001,2011-04-14,2011-04-14,2011-06-01,2010-12-03,48,0,One purchase day,2011-10-05,126.0,90,2011-08-30,0,1
13990,1,1,311.3,2011-05-10,2011-05-10,2011-06-01,2010-12-03,22,0,One purchase day,,,90,2011-08-30,0,1
13993,4,4,1480.0700000000002,2011-01-13,2011-05-18,2011-06-01,2010-12-03,14,125,Repeat purchase days,2011-07-17,46.0,90,2011-08-30,1,0
13995,1,1,300.25,2011-04-08,2011-04-08,2011-06-01,2010-12-03,54,0,One purchase day,2011-07-21,50.0,90,2011-08-30,1,0
13999,4,4,1246.8200000000002,2010-12-13,2011-05-09,2011-06-01,2010-12-03,23,147,Repeat purchase days,2011-06-13,12.0,90,2011-08-30,1,0
14000,1,1,633.71,2011-05-12,2011-05-12,2011-06-01,2010-12-03,20,0,One purchase day,,,90,2011-08-30,0,1
14001,1,1,1007.9,2011-04-21,2011-04-21,2011-06-01,2010-12-03,41,0,One purchase day,2011-10-25,146.0,90,2011-08-30,0,1
14004,1,1,900.02,2011-02-24,2011-02-24,2011-06-01,2010-12-03,97,0,One purchase day,2011-06-19,18.0,90,2011-08-30,1,0
14005,1,1,187.16,2011-05-08,2011-05-08,2011-06-01,2010-12-03,24,0,One purchase day,2011-06-17,16.0,90,2011-08-30,1,0
14006,2,2,662.0899999999999,2011-01-31,2011-04-12,2011-06-01,2010-12-03,50,71,Repeat purchase days,2011-08-16,76.0,90,2011-08-30,1,0
14009,2,2,685.9300000000001,2011-05-18,2011-05-25,2011-06-01,2010-12-03,7,7,Repeat purchase days,,,90,2011-08-30,0,1
14012,1,1,328.8,2011-03-07,2011-03-07,2011-06-01,2010-12-03,86,0,One purchase day,,,90,2011-08-30,0,1
14013,1,1,118.5,2011-03-09,2011-03-09,2011-06-01,2010-12-03,84,0,One purchase day,2011-07-17,46.0,90,2011-08-30,1,0
14016,3,3,3314.63,2010-12-17,2011-05-16,2011-06-01,2010-12-03,16,150,Repeat purchase days,2011-07-01,30.0,90,2011-08-30,1,0
14021,2,2,501.7,2011-03-28,2011-05-12,2011-06-01,2010-12-03,20,45,Repeat purchase days,2011-07-07,36.0,90,2011-08-30,1,0
14022,1,1,440.0,2011-04-28,2011-04-28,2011-06-01,2010-12-03,34,0,One purchase day,,,90,2011-08-30,0,1
14023,1,1,273.14,2011-04-03,2011-04-03,2011-06-01,2010-12-03,59,0,One purchase day,2011-12-02,184.0,90,2011-08-30,0,1
14030,4,5,2111.52,2010-12-08,2011-04-10,2011-06-01,2010-12-03,52,123,Repeat purchase days,2011-08-10,70.0,90,2011-08-30,1,0
14031,9,10,5831.23,2010-12-09,2011-05-27,2011-06-01,2010-12-03,5,169,Repeat purchase days,2011-06-24,23.0,90,2011-08-30,1,0
14032,5,5,1812.38,2010-12-08,2011-05-17,2011-06-01,2010-12-03,15,160,Repeat purchase days,2011-06-24,23.0,90,2011-08-30,1,0
14035,2,2,700.5799999999999,2011-02-15,2011-03-17,2011-06-01,2010-12-03,76,30,Repeat purchase days,2011-08-24,84.0,90,2011-08-30,1,0
14036,1,1,626.65,2011-02-28,2011-02-28,2011-06-01,2010-12-03,93,0,One purchase day,,,90,2011-08-30,0,1
14037,1,1,111.8,2010-12-10,2010-12-10,2011-06-01,2010-12-03,173,0,One purchase day,2011-06-16,15.0,90,2011-08-30,1,0
14038,1,1,716.32,2011-05-16,2011-05-16,2011-06-01,2010-12-03,16,0,One purchase day,2011-07-18,47.0,90,2011-08-30,1,0
14040,5,5,1449.38,2011-01-12,2011-05-08,2011-06-01,2010-12-03,24,116,Repeat purchase days,2011-06-09,8.0,90,2011-08-30,1,0
14041,1,1,141.41,2011-03-18,2011-03-18,2011-06-01,2010-12-03,75,0,One purchase day,,,90,2011-08-30,0,1
14044,1,1,173.74,2011-02-03,2011-02-03,2011-06-01,2010-12-03,118,0,One purchase day,2011-07-17,46.0,90,2011-08-30,1,0
14045,1,2,925.3499999999999,2011-01-06,2011-01-06,2011-06-01,2010-12-03,146,0,One purchase day,2011-08-22,82.0,90,2011-08-30,1,0
14046,1,1,151.59,2011-02-28,2011-02-28,2011-06-01,2010-12-03,93,0,One purchase day,,,90,2011-08-30,0,1
14047,2,2,349.0,2011-01-07,2011-05-24,2011-06-01,2010-12-03,8,137,Repeat purchase days,2011-09-27,118.0,90,2011-08-30,0,1
14048,1,1,398.13,2011-02-07,2011-02-07,2011-06-01,2010-12-03,114,0,One purchase day,,,90,2011-08-30,0,1
14049,2,2,3050.5099999999998,2011-01-26,2011-05-23,2011-06-01,2010-12-03,9,117,Repeat purchase days,2011-07-04,33.0,90,2011-08-30,1,0
14051,10,11,6437.0,2010-12-08,2011-05-10,2011-06-01,2010-12-03,22,153,Repeat purchase days,2011-06-19,18.0,90,2011-08-30,1,0
14056,10,10,3235.4,2011-02-28,2011-05-26,2011-06-01,2010-12-03,6,87,Repeat purchase days,2011-06-08,7.0,90,2011-08-30,1,0
14057,6,8,2605.97,2010-12-14,2011-05-24,2011-06-01,2010-12-03,8,161,Repeat purchase days,2011-06-30,29.0,90,2011-08-30,1,0
14059,1,1,183.6,2011-03-18,2011-03-18,2011-06-01,2010-12-03,75,0,One purchase day,,,90,2011-08-30,0,1
14060,9,9,2898.26,2010-12-08,2011-05-18,2011-06-01,2010-12-03,14,161,Repeat purchase days,2011-06-09,8.0,90,2011-08-30,1,0
14062,5,6,4834.63,2010-12-10,2011-04-14,2011-06-01,2010-12-03,48,125,Repeat purchase days,2011-06-16,15.0,90,2011-08-30,1,0
14064,3,3,842.1599999999999,2011-03-10,2011-05-12,2011-06-01,2010-12-03,20,63,Repeat purchase days,2011-08-18,78.0,90,2011-08-30,1,0
14066,1,1,152.55,2011-03-18,2011-03-18,2011-06-01,2010-12-03,75,0,One purchase day,,,90,2011-08-30,0,1
14068,1,1,265.85,2011-01-23,2011-01-23,2011-06-01,2010-12-03,129,0,One purchase day,,,90,2011-08-30,0,1
14071,2,2,225.4,2011-03-20,2011-03-24,2011-06-01,2010-12-03,69,4,Repeat purchase days,2011-10-23,144.0,90,2011-08-30,0,1
14075,1,1,307.92,2011-03-23,2011-03-23,2011-06-01,2010-12-03,70,0,One purchase day,2011-11-20,172.0,90,2011-08-30,0,1
14077,2,2,199.61,2011-03-10,2011-04-28,2011-06-01,2010-12-03,34,49,Repeat purchase days,2011-06-10,9.0,90,2011-08-30,1,0
14078,3,3,447.74,2011-02-28,2011-05-10,2011-06-01,2010-12-03,22,71,Repeat purchase days,2011-06-08,7.0,90,2011-08-30,1,0
14081,2,2,1333.14,2010-12-05,2011-02-10,2011-06-01,2010-12-03,111,67,Repeat purchase days,,,90,2011-08-30,0,1
14082,1,1,182.25,2010-12-10,2010-12-10,2011-06-01,2010-12-03,173,0,One purchase day,,,90,2011-08-30,0,1
14083,4,5,799.0100000000001,2010-12-03,2011-05-24,2011-06-01,2010-12-03,8,172,Repeat purchase days,2011-07-29,58.0,90,2011-08-30,1,0
14085,10,10,3120.46,2010-12-06,2011-05-25,2011-06-01,2010-12-03,7,170,Repeat purchase days,2011-06-17,16.0,90,2011-08-30,1,0
14088,1,1,7544.91,2011-01-21,2011-01-21,2011-06-01,2010-12-03,131,0,One purchase day,2011-06-02,1.0,90,2011-08-30,1,0
14090,1,1,76.32000000000001,2011-01-19,2011-01-19,2011-06-01,2010-12-03,133,0,One purchase day,,,90,2011-08-30,0,1
14092,6,6,1793.72,2010-12-16,2011-05-27,2011-06-01,2010-12-03,5,162,Repeat purchase days,2011-06-22,21.0,90,2011-08-30,1,0
14099,5,5,1313.21,2010-12-20,2011-05-05,2011-06-01,2010-12-03,27,136,Repeat purchase days,2011-06-22,21.0,90,2011-08-30,1,0
14101,4,4,4159.389999999999,2011-01-17,2011-05-26,2011-06-01,2010-12-03,6,129,Repeat purchase days,2011-07-20,49.0,90,2011-08-30,1,0
14105,1,1,1266.23,2011-04-14,2011-04-14,2011-06-01,2010-12-03,48,0,One purchase day,,,90,2011-08-30,0,1
14107,4,4,1475.08,2010-12-10,2011-05-03,2011-06-01,2010-12-03,29,144,Repeat purchase days,2011-06-16,15.0,90,2011-08-30,1,0
14110,2,2,1701.52,2011-03-18,2011-05-03,2011-06-01,2010-12-03,29,46,Repeat purchase days,2011-06-21,20.0,90,2011-08-30,1,0
14111,1,1,94.2,2011-04-12,2011-04-12,2011-06-01,2010-12-03,50,0,One purchase day,2011-08-25,85.0,90,2011-08-30,1,0
14112,2,3,1094.85,2011-03-09,2011-05-20,2011-06-01,2010-12-03,12,72,Repeat purchase days,2011-08-01,61.0,90,2011-08-30,1,0
14113,1,1,408.0,2010-12-20,2010-12-20,2011-06-01,2010-12-03,163,0,One purchase day,2011-09-22,113.0,90,2011-08-30,0,1
14114,2,2,386.53,2011-01-13,2011-03-11,2011-06-01,2010-12-03,82,57,Repeat purchase days,,,90,2011-08-30,0,1
14127,2,2,452.23,2011-02-02,2011-03-28,2011-06-01,2010-12-03,65,54,Repeat purchase days,2011-08-09,69.0,90,2011-08-30,1,0
14128,1,1,305.54,2011-03-29,2011-03-29,2011-06-01,2010-12-03,64,0,One purchase day,2011-10-10,131.0,90,2011-08-30,0,1
14129,1,1,358.90000000000003,2011-03-24,2011-03-24,2011-06-01,2010-12-03,69,0,One purchase day,2011-09-05,96.0,90,2011-08-30,0,1
14130,1,1,483.86,2011-01-24,2011-01-24,2011-06-01,2010-12-03,128,0,One purchase day,,,90,2011-08-30,0,1
14133,1,1,305.25,2011-01-28,2011-01-28,2011-06-01,2010-12-03,124,0,One purchase day,2011-08-02,62.0,90,2011-08-30,1,0
14135,6,7,1955.0100000000002,2010-12-07,2011-05-03,2011-06-01,2010-12-03,29,147,Repeat purchase days,2011-06-06,5.0,90,2011-08-30,1,0
14145,1,1,1128.6,2011-05-06,2011-05-06,2011-06-01,2010-12-03,26,0,One purchase day,2011-07-04,33.0,90,2011-08-30,1,0
14146,2,2,1124.15,2010-12-17,2011-03-30,2011-06-01,2010-12-03,63,103,Repeat purchase days,2011-09-19,110.0,90,2011-08-30,0,1
14147,1,1,182.8,2011-02-27,2011-02-27,2011-06-01,2010-12-03,94,0,One purchase day,2011-09-22,113.0,90,2011-08-30,0,1
14148,1,1,157.2,2011-04-20,2011-04-20,2011-06-01,2010-12-03,42,0,One purchase day,,,90,2011-08-30,0,1
14149,1,1,259.43,2011-05-03,2011-05-03,2011-06-01,2010-12-03,29,0,One purchase day,,,90,2011-08-30,0,1
14150,1,1,306.18,2010-12-15,2010-12-15,2011-06-01,2010-12-03,168,0,One purchase day,2011-11-04,156.0,90,2011-08-30,0,1
14152,1,1,314.51,2011-04-19,2011-04-19,2011-06-01,2010-12-03,43,0,One purchase day,2011-09-25,116.0,90,2011-08-30,0,1
14154,1,2,1345.62,2011-04-14,2011-04-14,2011-06-01,2010-12-03,48,0,One purchase day,,,90,2011-08-30,0,1
14155,1,1,118.75,2011-03-18,2011-03-18,2011-06-01,2010-12-03,75,0,One purchase day,,,90,2011-08-30,0,1
14156,14,18,41794.630000000005,2010-12-03,2011-05-16,2011-06-01,2010-12-03,16,164,Repeat purchase days,2011-06-06,5.0,90,2011-08-30,1,0
14157,1,1,244.72,2011-02-27,2011-02-27,2011-06-01,2010-12-03,94,0,One purchase day,2011-11-20,172.0,90,2011-08-30,0,1
14159,2,2,646.28,2010-12-12,2011-03-28,2011-06-01,2010-12-03,65,106,Repeat purchase days,2011-06-05,4.0,90,2011-08-30,1,0
14161,3,3,1393.67,2010-12-05,2011-05-08,2011-06-01,2010-12-03,24,154,Repeat purchase days,,,90,2011-08-30,0,1
14162,1,1,177.68,2011-02-20,2011-02-20,2011-06-01,2010-12-03,101,0,One purchase day,2011-06-19,18.0,90,2011-08-30,1,0
14163,2,2,749.79,2011-04-14,2011-05-24,2011-06-01,2010-12-03,8,40,Repeat purchase days,2011-07-10,39.0,90,2011-08-30,1,0
14165,1,1,122.53999999999999,2011-03-09,2011-03-09,2011-06-01,2010-12-03,84,0,One purchase day,,,90,2011-08-30,0,1
14167,2,2,259.0,2011-01-12,2011-03-21,2011-06-01,2010-12-03,72,68,Repeat purchase days,2011-06-27,26.0,90,2011-08-30,1,0
14173,1,1,114.04,2011-05-04,2011-05-04,2011-06-01,2010-12-03,28,0,One purchase day,2011-10-25,146.0,90,2011-08-30,0,1
14175,1,1,262.98,2011-01-14,2011-01-14,2011-06-01,2010-12-03,138,0,One purchase day,2011-06-21,20.0,90,2011-08-30,1,0
14176,3,4,733.5500000000001,2010-12-07,2011-02-15,2011-06-01,2010-12-03,106,70,Repeat purchase days,,,90,2011-08-30,0,1
14180,13,14,3008.2200000000003,2010-12-13,2011-05-18,2011-06-01,2010-12-03,14,156,Repeat purchase days,2011-06-07,6.0,90,2011-08-30,1,0
14185,1,1,197.65,2011-01-12,2011-01-12,2011-06-01,2010-12-03,140,0,One purchase day,,,90,2011-08-30,0,1
14188,2,2,760.9,2011-02-02,2011-05-09,2011-06-01,2010-12-03,23,96,Repeat purchase days,2011-07-08,37.0,90,2011-08-30,1,0
14189,7,8,2447.6600000000003,2010-12-06,2011-05-23,2011-06-01,2010-12-03,9,168,Repeat purchase days,2011-07-05,34.0,90,2011-08-30,1,0
14191,2,2,407.3,2011-05-03,2011-05-24,2011-06-01,2010-12-03,8,21,Repeat purchase days,2011-06-08,7.0,90,2011-08-30,1,0
14193,1,1,422.53999999999996,2011-03-15,2011-03-15,2011-06-01,2010-12-03,78,0,One purchase day,2011-10-03,124.0,90,2011-08-30,0,1
14194,4,7,3327.2400000000002,2011-02-04,2011-05-27,2011-06-01,2010-12-03,5,112,Repeat purchase days,2011-06-20,19.0,90,2011-08-30,1,0
14195,2,2,1012.0,2011-04-01,2011-05-22,2011-06-01,2010-12-03,10,51,Repeat purchase days,,,90,2011-08-30,0,1
14198,1,1,173.4,2011-04-14,2011-04-14,2011-06-01,2010-12-03,48,0,One purchase day,2011-07-17,46.0,90,2011-08-30,1,0
14199,1,1,185.39999999999998,2011-05-05,2011-05-05,2011-06-01,2010-12-03,27,0,One purchase day,,,90,2011-08-30,0,1
14201,3,3,334.56,2010-12-15,2011-05-08,2011-06-01,2010-12-03,24,144,Repeat purchase days,2011-06-06,5.0,90,2011-08-30,1,0
14205,1,1,222.9,2011-03-20,2011-03-20,2011-06-01,2010-12-03,73,0,One purchase day,2011-11-23,175.0,90,2011-08-30,0,1
14206,1,1,328.15999999999997,2011-04-14,2011-04-14,2011-06-01,2010-12-03,48,0,One purchase day,,,90,2011-08-30,0,1
14209,3,3,1083.15,2011-01-11,2011-05-10,2011-06-01,2010-12-03,22,119,Repeat purchase days,2011-07-22,51.0,90,2011-08-30,1,0
14210,5,5,1904.6000000000001,2010-12-03,2011-05-26,2011-06-01,2010-12-03,6,174,Repeat purchase days,2011-08-26,86.0,90,2011-08-30,1,0
14211,5,5,890.84,2011-02-17,2011-05-16,2011-06-01,2010-12-03,16,88,Repeat purchase days,2011-09-04,95.0,90,2011-08-30,0,1
14214,1,1,634.5,2011-03-07,2011-03-07,2011-06-01,2010-12-03,86,0,One purchase day,2011-06-22,21.0,90,2011-08-30,1,0
14215,3,3,1076.31,2010-12-06,2011-01-28,2011-06-01,2010-12-03,124,53,Repeat purchase days,2011-06-06,5.0,90,2011-08-30,1,0
14217,7,7,902.24,2010-12-08,2011-05-16,2011-06-01,2010-12-03,16,159,Repeat purchase days,2011-06-08,7.0,90,2011-08-30,1,0
14220,2,2,632.4000000000001,2010-12-16,2011-04-06,2011-06-01,2010-12-03,56,111,Repeat purchase days,,,90,2011-08-30,0,1
14221,2,2,863.98,2011-01-04,2011-05-17,2011-06-01,2010-12-03,15,133,Repeat purchase days,2011-06-02,1.0,90,2011-08-30,1,0
14223,1,1,289.0,2011-03-20,2011-03-20,2011-06-01,2010-12-03,73,0,One purchase day,2011-07-05,34.0,90,2011-08-30,1,0
14224,2,2,495.32,2011-01-23,2011-05-08,2011-06-01,2010-12-03,24,105,Repeat purchase days,2011-07-17,46.0,90,2011-08-30,1,0
14226,2,2,1700.85,2011-03-15,2011-05-13,2011-06-01,2010-12-03,19,59,Repeat purchase days,2011-09-30,121.0,90,2011-08-30,0,1
14227,4,7,2386.52,2011-02-28,2011-05-27,2011-06-01,2010-12-03,5,88,Repeat purchase days,2011-09-15,106.0,90,2011-08-30,0,1
14229,2,2,762.13,2011-01-10,2011-02-21,2011-06-01,2010-12-03,100,42,Repeat purchase days,2011-10-19,140.0,90,2011-08-30,0,1
14231,2,2,594.2,2011-02-24,2011-04-21,2011-06-01,2010-12-03,41,56,Repeat purchase days,2011-06-09,8.0,90,2011-08-30,1,0
14232,1,1,689.04,2011-03-20,2011-03-20,2011-06-01,2010-12-03,73,0,One purchase day,2011-06-06,5.0,90,2011-08-30,1,0
14233,3,3,959.1000000000001,2011-01-26,2011-05-12,2011-06-01,2010-12-03,20,106,Repeat purchase days,2011-10-21,142.0,90,2011-08-30,0,1
14235,2,2,1264.5500000000002,2011-03-24,2011-04-27,2011-06-01,2010-12-03,35,34,Repeat purchase days,2011-07-05,34.0,90,2011-08-30,1,0
14238,1,1,146.85,2011-01-17,2011-01-17,2011-06-01,2010-12-03,135,0,One purchase day,,,90,2011-08-30,0,1
14239,6,6,1237.69,2011-01-27,2011-05-23,2011-06-01,2010-12-03,9,116,Repeat purchase days,2011-08-01,61.0,90,2011-08-30,1,0
14240,1,1,226.85,2011-04-28,2011-04-28,2011-06-01,2010-12-03,34,0,One purchase day,2011-11-09,161.0,90,2011-08-30,0,1
14242,2,2,280.54999999999995,2011-01-18,2011-04-19,2011-06-01,2010-12-03,43,91,Repeat purchase days,,,90,2011-08-30,0,1
14243,5,5,1711.37,2010-12-09,2011-04-08,2011-06-01,2010-12-03,54,120,Repeat purchase days,2011-06-16,15.0,90,2011-08-30,1,0
14245,2,2,1677.48,2011-03-21,2011-05-04,2011-06-01,2010-12-03,28,44,Repeat purchase days,,,90,2011-08-30,0,1
14246,1,1,449.64,2011-04-08,2011-04-08,2011-06-01,2010-12-03,54,0,One purchase day,2011-07-25,54.0,90,2011-08-30,1,0
14247,1,1,136.76999999999998,2011-03-06,2011-03-06,2011-06-01,2010-12-03,87,0,One purchase day,,,90,2011-08-30,0,1
14248,1,1,302.58,2011-01-25,2011-01-25,2011-06-01,2010-12-03,127,0,One purchase day,,,90,2011-08-30,0,1
14256,2,2,935.06,2010-12-10,2011-03-24,2011-06-01,2010-12-03,69,104,Repeat purchase days,,,90,2011-08-30,0,1
14257,1,1,620.14,2011-01-25,2011-01-25,2011-06-01,2010-12-03,127,0,One purchase day,2011-06-08,7.0,90,2011-08-30,1,0
14258,5,6,7607.820000000001,2011-01-06,2011-05-24,2011-06-01,2010-12-03,8,138,Repeat purchase days,2011-07-11,40.0,90,2011-08-30,1,0
14262,1,1,240.0,2011-04-13,2011-04-13,2011-06-01,2010-12-03,49,0,One purchase day,2011-07-05,34.0,90,2011-08-30,1,0
14264,1,1,115.7,2011-04-08,2011-04-08,2011-06-01,2010-12-03,54,0,One purchase day,2011-07-08,37.0,90,2011-08-30,1,0
14267,1,2,605.01,2011-03-24,2011-03-24,2011-06-01,2010-12-03,69,0,One purchase day,2011-06-30,29.0,90,2011-08-30,1,0
14270,1,1,492.65000000000003,2011-01-12,2011-01-12,2011-06-01,2010-12-03,140,0,One purchase day,,,90,2011-08-30,0,1
14271,1,1,112.32,2011-04-28,2011-04-28,2011-06-01,2010-12-03,34,0,One purchase day,,,90,2011-08-30,0,1
14272,1,1,132.09,2011-03-30,2011-03-30,2011-06-01,2010-12-03,63,0,One purchase day,2011-09-27,118.0,90,2011-08-30,0,1
14273,2,2,218.7,2011-04-11,2011-05-06,2011-06-01,2010-12-03,26,25,Repeat purchase days,2011-07-26,55.0,90,2011-08-30,1,0
14276,1,1,269.05,2011-02-23,2011-02-23,2011-06-01,2010-12-03,98,0,One purchase day,2011-06-12,11.0,90,2011-08-30,1,0
14277,1,1,1378.23,2011-05-11,2011-05-11,2011-06-01,2010-12-03,21,0,One purchase day,2011-11-18,170.0,90,2011-08-30,0,1
14280,1,1,134.04,2011-05-27,2011-05-27,2011-06-01,2010-12-03,5,0,One purchase day,,,90,2011-08-30,0,1
14282,5,5,2380.18,2010-12-07,2011-05-20,2011-06-01,2010-12-03,12,164,Repeat purchase days,2011-06-16,15.0,90,2011-08-30,1,0
14286,1,1,2028.99,2011-04-11,2011-04-11,2011-06-01,2010-12-03,51,0,One purchase day,2011-10-25,146.0,90,2011-08-30,0,1
14287,1,2,62.88,2011-05-25,2011-05-25,2011-06-01,2010-12-03,7,0,One purchase day,2011-12-01,183.0,90,2011-08-30,0,1
14288,1,1,413.85,2011-05-10,2011-05-10,2011-06-01,2010-12-03,22,0,One purchase day,,,90,2011-08-30,0,1
14289,3,3,594.22,2011-02-23,2011-05-24,2011-06-01,2010-12-03,8,90,Repeat purchase days,2011-06-16,15.0,90,2011-08-30,1,0
14290,1,1,777.5600000000001,2010-12-13,2010-12-13,2011-06-01,2010-12-03,170,0,One purchase day,2011-09-19,110.0,90,2011-08-30,0,1
14291,2,3,1613.46,2011-03-09,2011-05-13,2011-06-01,2010-12-03,19,65,Repeat purchase days,2011-06-20,19.0,90,2011-08-30,1,0
14292,2,2,1092.71,2011-03-02,2011-05-19,2011-06-01,2010-12-03,13,78,Repeat purchase days,2011-07-17,46.0,90,2011-08-30,1,0
14293,2,2,872.94,2010-12-06,2011-02-07,2011-06-01,2010-12-03,114,63,Repeat purchase days,2011-07-15,44.0,90,2011-08-30,1,0
14297,1,1,232.6,2011-03-10,2011-03-10,2011-06-01,2010-12-03,83,0,One purchase day,2011-10-10,131.0,90,2011-08-30,0,1
14298,14,26,26808.63,2010-12-14,2011-05-04,2011-06-01,2010-12-03,28,141,Repeat purchase days,2011-06-02,1.0,90,2011-08-30,1,0
14299,4,4,1995.1799999999998,2010-12-09,2011-01-25,2011-06-01,2010-12-03,127,47,Repeat purchase days,2011-08-24,84.0,90,2011-08-30,1,0
14304,1,1,383.45,2011-05-01,2011-05-01,2011-06-01,2010-12-03,31,0,One purchase day,,,90,2011-08-30,0,1
14307,2,2,911.8700000000001,2011-01-19,2011-05-04,2011-06-01,2010-12-03,28,105,Repeat purchase days,2011-07-28,57.0,90,2011-08-30,1,0
14309,4,4,930.9300000000001,2010-12-16,2011-04-19,2011-06-01,2010-12-03,43,124,Repeat purchase days,2011-06-09,8.0,90,2011-08-30,1,0
14311,1,1,229.71,2011-04-11,2011-04-11,2011-06-01,2010-12-03,51,0,One purchase day,,,90,2011-08-30,0,1
14312,3,3,594.02,2011-01-06,2011-03-11,2011-06-01,2010-12-03,82,64,Repeat purchase days,2011-06-06,5.0,90,2011-08-30,1,0
14315,1,1,530.4,2011-03-18,2011-03-18,2011-06-01,2010-12-03,75,0,One purchase day,2011-06-01,0.0,90,2011-08-30,1,0
14320,2,2,387.24,2011-01-11,2011-05-17,2011-06-01,2010-12-03,15,126,Repeat purchase days,,,90,2011-08-30,0,1
14321,1,1,326.82,2011-01-10,2011-01-10,2011-06-01,2010-12-03,142,0,One purchase day,2011-06-16,15.0,90,2011-08-30,1,0
14323,1,1,269.02,2011-04-15,2011-04-15,2011-06-01,2010-12-03,47,0,One purchase day,2011-08-17,77.0,90,2011-08-30,1,0
14326,1,1,183.85,2011-04-11,2011-04-11,2011-06-01,2010-12-03,51,0,One purchase day,,,90,2011-08-30,0,1
14329,2,2,2088.1,2011-01-14,2011-03-11,2011-06-01,2010-12-03,82,56,Repeat purchase days,2011-06-28,27.0,90,2011-08-30,1,0
14334,5,5,1665.48,2010-12-16,2011-05-20,2011-06-01,2010-12-03,12,155,Repeat purchase days,2011-08-09,69.0,90,2011-08-30,1,0
14336,3,3,1114.39,2011-03-08,2011-05-25,2011-06-01,2010-12-03,7,78,Repeat purchase days,2011-11-23,175.0,90,2011-08-30,0,1
14338,1,1,554.22,2011-05-27,2011-05-27,2011-06-01,2010-12-03,5,0,One purchase day,2011-07-01,30.0,90,2011-08-30,1,0
14339,1,1,294.56,2011-04-11,2011-04-11,2011-06-01,2010-12-03,51,0,One purchase day,,,90,2011-08-30,0,1
14340,1,1,134.7,2011-05-05,2011-05-05,2011-06-01,2010-12-03,27,0,One purchase day,,,90,2011-08-30,0,1
14341,2,4,687.25,2011-01-25,2011-05-08,2011-06-01,2010-12-03,24,103,Repeat purchase days,2011-07-31,60.0,90,2011-08-30,1,0
14342,1,1,249.75,2011-05-13,2011-05-13,2011-06-01,2010-12-03,19,0,One purchase day,2011-07-25,54.0,90,2011-08-30,1,0
14344,6,6,986.53,2010-12-06,2011-05-17,2011-06-01,2010-12-03,15,162,Repeat purchase days,2011-07-25,54.0,90,2011-08-30,1,0
14346,1,1,262.44,2011-02-15,2011-02-15,2011-06-01,2010-12-03,106,0,One purchase day,2011-08-11,71.0,90,2011-08-30,1,0
14348,1,1,409.57,2011-03-24,2011-03-24,2011-06-01,2010-12-03,69,0,One purchase day,,,90,2011-08-30,0,1
14350,1,1,262.1,2011-03-10,2011-03-10,2011-06-01,2010-12-03,83,0,One purchase day,,,90,2011-08-30,0,1
14352,2,2,845.3199999999999,2011-03-11,2011-04-19,2011-06-01,2010-12-03,43,39,Repeat purchase days,2011-07-05,34.0,90,2011-08-30,1,0
14353,1,1,90.6,2011-05-08,2011-05-08,2011-06-01,2010-12-03,24,0,One purchase day,,,90,2011-08-30,0,1
14355,1,1,348.8,2010-12-09,2010-12-09,2011-06-01,2010-12-03,174,0,One purchase day,,,90,2011-08-30,0,1
14364,2,2,1117.2,2011-05-12,2011-05-23,2011-06-01,2010-12-03,9,11,Repeat purchase days,2011-06-05,4.0,90,2011-08-30,1,0
14367,4,6,2745.36,2011-03-08,2011-05-11,2011-06-01,2010-12-03,21,64,Repeat purchase days,2011-06-08,7.0,90,2011-08-30,1,0
14368,1,1,155.0,2011-01-24,2011-01-24,2011-06-01,2010-12-03,128,0,One purchase day,,,90,2011-08-30,0,1
14371,1,1,100.5,2011-02-17,2011-02-17,2011-06-01,2010-12-03,104,0,One purchase day,,,90,2011-08-30,0,1
14373,1,1,76.55,2010-12-16,2010-12-16,2011-06-01,2010-12-03,167,0,One purchase day,,,90,2011-08-30,0,1
14377,1,1,314.6,2011-03-22,2011-03-22,2011-06-01,2010-12-03,71,0,One purchase day,2011-06-01,0.0,90,2011-08-30,1,0
14379,1,1,110.98,2011-02-17,2011-02-17,2011-06-01,2010-12-03,104,0,One purchase day,2011-10-26,147.0,90,2011-08-30,0,1
14386,1,1,142.4,2011-02-16,2011-02-16,2011-06-01,2010-12-03,105,0,One purchase day,,,90,2011-08-30,0,1
14388,2,2,860.39,2011-03-03,2011-05-20,2011-06-01,2010-12-03,12,78,Repeat purchase days,2011-07-08,37.0,90,2011-08-30,1,0
